user,video,delta,theta,alpha,beta,op
1,1,-2.380,-0.306,-2.814,-0.301,4
1,2,-2.237,-0.320,-2.536,-0.290,4
1,3,-2.241,-0.306,-3.164,-0.302,4
1,4,-2.586,-0.310,-2.254,-0.299,2
1,5,-2.230,-0.309,-2.798,-0.299,3
1,6,-2.280,-0.316,-2.268,-0.295,3
1,7,-2.183,-0.308,-2.436,-0.303,3
1,8,-2.465,-0.312,-3.186,-0.294,3
1,9,-2.391,-0.310,-3.288,-0.296,1
1,10,-2.248,-0.309,-2.846,-0.299,1
1,11,-2.410,-0.313,-3.116,-0.294,1
1,12,-2.161,-0.316,-2.840,-0.294,1
1,13,-2.214,-0.307,-4.283,-0.300,1
1,14,-2.583,-0.316,-2.872,-0.290,1
1,15,-2.508,-0.299,-2.653,-0.307,2
1,16,-2.191,-0.335,-2.119,-0.281,4
1,17,-2.179,-0.304,-2.923,-0.305,2
1,18,-2.251,-0.322,-2.737,-0.287,4
1,19,-2.242,-0.323,-2.506,-0.287,4
1,20,-2.255,-0.302,-2.801,-0.306,4
1,21,-2.264,-0.307,-3.372,-0.300,4
1,22,-2.315,-0.313,-3.091,-0.295,3
1,23,-2.425,-0.310,-3.982,-0.295,3
1,24,-2.328,-0.299,-3.600,-0.308,4
1,25,-2.348,-0.303,-3.099,-0.303,4
1,26,-2.296,-0.308,-3.593,-0.299,4
1,27,-2.302,-0.306,-3.973,-0.301,4
1,28,-2.364,-0.307,-2.648,-0.301,1
1,29,-2.288,-0.299,-3.124,-0.308,1
1,30,-2.307,-0.311,-2.599,-0.298,1
1,31,-2.055,-0.316,-2.045,-0.302,2
1,32,-2.385,-0.314,-2.798,-0.293,2
1,33,-2.282,-0.318,-2.743,-0.290,1
1,34,-2.424,-0.311,-2.719,-0.296,2
1,35,-2.062,-0.316,-2.215,-0.299,2
1,36,-1.748,-0.317,-2.801,-0.302,2
1,37,-2.309,-0.315,-3.403,-0.292,2
1,38,-2.361,-0.311,-2.618,-0.297,2
1,39,-2.214,-0.306,-2.740,-0.303,2
1,40,-2.483,-0.303,-3.491,-0.302,4
2,1,-1.997,-0.322,-3.036,-0.291,4
2,2,-2.038,-0.312,-4.038,-0.298,4
2,3,-1.903,-0.315,-2.262,-0.303,4
2,4,-1.764,-0.340,-2.179,-0.285,3
2,5,-1.946,-0.318,-2.735,-0.296,3
2,6,-1.936,-0.328,-2.906,-0.286,3
2,7,-2.040,-0.313,-2.702,-0.299,1
2,8,-2.138,-0.313,-3.266,-0.296,4
2,9,-2.027,-0.314,-3.088,-0.297,4
2,10,-1.950,-0.320,-2.160,-0.299,1
2,11,-1.934,-0.313,-2.785,-0.301,3
2,12,-2.126,-0.330,-4.698,-0.280,4
2,13,-1.974,-0.319,-2.022,-0.301,3
2,14,-1.845,-0.317,-2.152,-0.304,4
2,15,-1.755,-0.323,-3.699,-0.295,4
2,16,-2.032,-0.317,-1.973,-0.303,4
2,17,-2.025,-0.313,-3.808,-0.297,3
2,18,-1.911,-0.317,-2.773,-0.297,4
2,19,-2.082,-0.310,-4.264,-0.299,4
2,20,-1.957,-0.313,-3.961,-0.299,4
2,21,-2.085,-0.385,-2.863,-0.238,1
2,22,-2.153,-0.315,-3.974,-0.293,1
2,23,-1.937,-0.308,-2.940,-0.306,1
2,24,-1.912,-0.313,-3.886,-0.300,4
2,25,-1.898,-0.318,-3.551,-0.296,4
2,26,-1.914,-0.316,-2.800,-0.299,4
2,27,-2.056,-0.313,-5.171,-0.297,2
2,28,-1.980,-0.328,-3.095,-0.285,1
2,29,-1.921,-0.318,-2.356,-0.299,2
2,30,-1.990,-0.318,-3.094,-0.294,2
2,31,-1.968,-0.329,-2.796,-0.285,2
2,32,-2.110,-0.317,-3.319,-0.293,2
2,33,-2.091,-0.313,-3.032,-0.297,2
2,34,-2.001,-0.312,-3.216,-0.299,1
2,35,-1.889,-0.310,-2.374,-0.307,1
2,36,-1.792,-0.355,-2.978,-0.266,3
2,37,-1.825,-0.314,-3.132,-0.302,2
2,38,-2.014,-0.316,-4.196,-0.295,2
2,39,-2.165,-0.316,-3.828,-0.292,1
2,40,-1.992,-0.318,-2.582,-0.295,4
3,1,-2.021,-0.313,-2.845,-0.299,3
3,2,-1.995,-0.314,-3.377,-0.297,3
3,3,-1.889,-0.314,-3.206,-0.300,3
3,4,-2.252,-0.308,-2.709,-0.300,1
3,5,-2.320,-0.298,-2.955,-0.309,3
3,6,-2.098,-0.314,-3.985,-0.295,3
3,7,-2.303,-0.308,-3.549,-0.299,3
3,8,-2.237,-0.312,-2.897,-0.296,3
3,9,-2.344,-0.304,-3.163,-0.303,3
3,10,-2.303,-0.310,-2.553,-0.299,2
3,11,-2.271,-0.312,-3.281,-0.295,3
3,12,-2.022,-0.315,-2.980,-0.296,3
3,13,-1.961,-0.307,-3.062,-0.305,3
3,14,-2.050,-0.308,-2.968,-0.302,3
3,15,-2.084,-0.306,-3.481,-0.304,3
3,16,-2.013,-0.313,-2.772,-0.299,3
3,17,-2.124,-0.314,-3.092,-0.295,1
3,18,-2.051,-0.310,-3.588,-0.300,3
3,19,-2.279,-0.309,-3.427,-0.298,3
3,20,-1.996,-0.307,-3.251,-0.304,3
3,21,-2.221,-0.315,-3.241,-0.293,2
3,22,-2.111,-0.308,-2.792,-0.302,1
3,23,-2.126,-0.316,-3.115,-0.294,1
3,24,-1.921,-0.313,-3.631,-0.300,1
3,25,-2.151,-0.310,-4.268,-0.298,1
3,26,-2.124,-0.315,-3.148,-0.294,1
3,27,-2.272,-0.307,-3.778,-0.300,3
3,28,-2.241,-0.310,-3.016,-0.298,3
3,29,-2.039,-0.308,-4.041,-0.302,1
3,30,-1.994,-0.309,-2.949,-0.303,1
3,31,-2.217,-0.349,-4.366,-0.263,1
3,32,-2.157,-0.313,-3.087,-0.296,3
3,33,-2.311,-0.329,-3.084,-0.279,1
3,34,-2.183,-0.316,-3.630,-0.292,2
3,35,-2.195,-0.312,-2.675,-0.298,2
3,36,-2.161,-0.317,-2.308,-0.295,4
3,37,-2.188,-0.315,-2.525,-0.296,2
3,38,-2.078,-0.316,-3.811,-0.294,2
3,39,-2.045,-0.326,-1.847,-0.297,2
3,40,-2.078,-0.314,-2.393,-0.299,3
4,1,-2.191,-0.311,-4.632,-0.297,4
4,2,-2.163,-0.309,-3.610,-0.299,1
4,3,-2.163,-0.319,-2.325,-0.293,4
4,4,-1.949,-0.313,-4.028,-0.299,3
4,5,-2.221,-0.323,-3.031,-0.286,2
4,6,-2.322,-0.305,-4.072,-0.301,3
4,7,-2.165,-0.306,-3.907,-0.302,1
4,8,-2.043,-0.311,-4.083,-0.299,4
4,9,-2.176,-0.310,-3.536,-0.298,3
4,10,-2.036,-0.315,-2.699,-0.297,1
