user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,18.420,-3.027,4.458,2,2,4
1,1,2,19.385,-0.864,4.458,2,2,4
1,1,3,9.149,-1.871,4.458,2,2,4
1,1,4,8.727,-0.904,4.458,2,2,4
1,1,5,29.721,-2.209,4.458,2,2,4
1,1,6,4.229,-0.515,4.458,2,2,4
1,1,7,3.691,-0.642,4.458,2,2,4
1,1,8,11.962,-1.291,4.458,2,2,4
1,1,9,4.580,-0.909,4.458,2,2,4
1,1,10,1.647,-0.478,4.458,2,2,4
1,2,1,4.025,-2.709,4.458,2,2,4
1,2,2,16.188,-2.236,4.458,2,2,4
1,2,3,26.965,-2.154,4.458,2,2,4
1,2,4,13.675,-1.895,4.458,2,2,4
1,2,5,11.466,-1.329,4.458,2,2,4
1,2,6,9.954,-3.148,4.458,2,2,4
1,2,7,3.191,-1.062,4.458,2,2,4
1,2,8,7.686,-1.645,4.458,2,2,4
1,2,9,16.735,-2.112,4.458,2,2,4
1,2,10,0.470,-0.484,4.458,2,2,4
1,3,1,22.528,-2.601,4.458,2,2,4
1,3,2,11.666,-1.622,4.458,2,2,4
1,3,3,22.281,-1.517,4.458,2,2,4
1,3,4,4.385,-1.929,4.458,2,2,4
1,3,5,32.985,-1.792,4.458,2,2,4
1,3,6,28.653,-3.408,4.458,2,2,4
1,3,7,19.441,-2.860,4.458,2,2,4
1,3,8,6.916,-1.155,4.458,2,2,4
1,3,9,0.678,-0.417,4.458,2,2,4
1,3,10,26.100,-2.799,4.458,2,2,4
1,4,1,6.862,-1.387,4.458,1,2,2
1,4,2,16.499,-1.051,4.458,1,2,2
1,4,3,3.828,-0.585,4.458,1,2,2
1,4,4,9.110,-0.948,4.458,1,2,2
1,4,5,8.977,-0.958,4.458,1,2,2
1,4,6,12.248,-1.702,4.458,1,2,2
1,4,7,3.087,-2.443,4.458,1,2,2
1,4,8,17.969,-1.918,4.458,1,2,2
1,4,9,27.674,-2.381,4.458,1,2,2
1,4,10,3.696,-0.682,4.458,1,2,2
1,5,1,13.408,-0.876,4.458,2,1,3
1,5,2,0.708,-1.549,4.458,2,1,3
1,5,3,1.404,-0.582,4.458,2,1,3
1,5,4,6.102,-2.974,4.458,2,1,3
1,5,5,17.691,-1.438,4.458,2,1,3
1,5,6,16.720,-1.495,4.458,2,1,3
1,5,7,0.496,-3.693,4.458,2,1,3
1,5,8,6.754,-1.240,4.458,2,1,3
1,5,9,24.518,-1.403,4.458,2,1,3
1,5,10,10.598,-2.173,4.458,2,1,3
1,6,1,2.894,-1.343,4.458,2,1,3
1,6,2,2.145,-0.607,4.458,2,1,3
1,6,3,19.749,-2.539,4.458,2,1,3
1,6,4,11.185,-4.742,4.458,2,1,3
1,6,5,7.916,-1.844,4.458,2,1,3
1,6,6,3.690,-2.045,4.458,2,1,3
1,6,7,1.362,-0.493,4.458,2,1,3
1,6,8,4.083,-1.665,4.458,2,1,3
1,6,9,17.445,-0.982,4.458,2,1,3
1,6,10,7.305,-1.655,4.458,2,1,3
1,7,1,1.106,-0.550,4.458,2,1,3
1,7,2,7.626,-0.881,4.458,2,1,3
1,7,3,6.813,-1.235,4.458,2,1,3
1,7,4,2.483,-2.004,4.458,2,1,3
1,7,5,35.409,-1.408,4.458,2,1,3
