user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,27.560,-2.632,4.458,2,2,4
1,1,2,3.654,-0.915,4.458,2,2,4
1,1,3,1.526,-0.753,4.458,2,2,4
1,1,4,4.131,-0.607,4.458,2,2,4
1,1,5,6.085,-1.955,4.458,2,2,4
1,1,6,10.154,-1.423,4.458,2,2,4
1,1,7,1.260,-0.422,4.458,2,2,4
1,1,8,25.127,-1.631,4.458,2,2,4
1,1,9,14.020,-1.932,4.458,2,2,4
1,1,10,20.660,-1.072,4.458,2,2,4
1,2,1,19.718,-1.518,4.458,2,2,4
1,2,2,5.110,-1.934,4.458,2,2,4
1,2,3,31.991,-2.150,4.458,2,2,4
1,2,4,11.778,-1.612,4.458,2,2,4
1,2,5,1.660,-1.714,4.458,2,2,4
1,2,6,33.101,-1.713,4.458,2,2,4
1,2,7,35.138,-1.616,4.458,2,2,4
1,2,8,5.658,-0.958,4.458,2,2,4
1,2,9,14.036,-0.976,4.458,2,2,4
1,2,10,9.052,-1.801,4.458,2,2,4
1,3,1,6.709,-2.256,4.458,2,2,4
1,3,2,1.942,-1.049,4.458,2,2,4
1,3,3,10.620,-1.205,4.458,2,2,4
1,3,4,19.930,-3.321,4.458,2,2,4
1,3,5,47.616,-2.641,4.458,2,2,4
1,3,6,19.081,-1.677,4.458,2,2,4
1,3,7,13.611,-1.730,4.458,2,2,4
1,3,8,1.118,-1.375,4.458,2,2,4
1,3,9,2.480,-1.275,4.458,2,2,4
1,3,10,10.069,-2.581,4.458,2,2,4
1,4,1,39.425,-2.747,4.458,1,2,2
1,4,2,19.015,-1.220,4.458,1,2,2
1,4,3,7.775,-0.818,4.458,1,2,2
1,4,4,17.910,-2.254,4.458,1,2,2
1,4,5,23.699,-2.922,4.458,1,2,2
1,4,6,15.523,-1.661,4.458,1,2,2
1,4,7,6.661,-1.355,4.458,1,2,2
1,4,8,1.281,-1.699,4.458,1,2,2
1,4,9,24.188,-2.056,4.458,1,2,2
1,4,10,23.700,-1.464,4.458,1,2,2
1,5,1,35.638,-4.698,4.458,2,1,3
1,5,2,45.908,-3.804,4.458,2,1,3
1,5,3,4.055,-0.952,4.458,2,1,3
1,5,4,4.907,-3.813,4.458,2,1,3
1,5,5,16.081,-1.039,4.458,2,1,3
1,5,6,17.419,-1.453,4.458,2,1,3
1,5,7,9.850,-1.533,4.458,2,1,3
1,5,8,1.575,-2.493,4.458,2,1,3
1,5,9,26.492,-1.937,4.458,2,1,3
1,5,10,9.811,-1.301,4.458,2,1,3
1,6,1,0.591,-2.065,4.458,2,1,3
1,6,2,3.012,-0.591,4.458,2,1,3
1,6,3,7.392,-1.449,4.458,2,1,3
1,6,4,5.122,-1.595,4.458,2,1,3
1,6,5,40.796,-2.120,4.458,2,1,3
1,6,6,8.164,-2.092,4.458,2,1,3
1,6,7,7.845,-2.498,4.458,2,1,3
1,6,8,13.847,-2.582,4.458,2,1,3
1,6,9,33.601,-2.377,4.458,2,1,3
1,6,10,2.338,-0.573,4.458,2,1,3
1,7,1,81.340,-1.597,4.458,2,1,3
1,7,2,58.491,-2.300,4.458,2,1,3
1,7,3,0.775,-2.819,4.458,2,1,3
1,7,4,0.781,-1.683,4.458,2,1,3
1,7,5,23.800,-1.566,4.458,2,1,3
1,7,6,6.147,-1.114,4.458,2,1,3
1,7,7,9.523,-1.866,4.458,2,1,3
1,7,8,3.249,-2.665,4.458,2,1,3
1,7,9,29.981,-2.200,4.458,2,1,3
1,7,10,7.992,-1.323,4.458,2,1,3
1,8,1,55.981,-2.529,4.458,2,1,3
1,8,2,56.629,-2.050,4.458,2,1,3
1,8,3,10.836,-1.205,4.458,2,1,3
1,8,4,10.556,-2.687,4.458,2,1,3
1,8,5,4.878,-1.373,4.458,2,1,3
1,8,6,27.667,-1.649,4.458,2,1,3
1,8,7,7.609,-0.828,4.458,2,1,3
1,8,8,8.914,-0.913,4.458,2,1,3
1,8,9,10.770,-1.984,4.458,2,1,3
1,8,10,9.562,-3.509,4.458,2,1,3
1,9,1,0.093,-0.830,4.458,1,1,1
1,9,2,11.609,-1.990,4.458,1,1,1
1,9,3,46.173,-2.872,4.458,1,1,1
1,9,4,33.602,-2.738,4.458,1,1,1
1,9,5,23.314,-1.470,4.458,1,1,1
1,9,6,8.100,-0.967,4.458,1,1,1
1,9,7,49.321,-1.967,4.458,1,1,1
1,9,8,2.433,-1.270,4.458,1,1,1
1,9,9,31.932,-3.265,4.458,1,1,1
1,9,10,62.506,-2.789,4.458,1,1,1
1,10,1,25.608,-2.653,4.458,1,1,1
1,10,2,38.228,-1.878,4.458,1,1,1
