user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,1.278,-0.738,4.458,2,2,4
1,1,2,28.068,-1.323,4.458,2,2,4
1,1,3,1.591,-0.841,4.458,2,2,4
1,1,4,8.133,-0.987,4.458,2,2,4
1,1,5,2.879,-1.336,4.458,2,2,4
1,1,6,0.267,-0.394,4.458,2,2,4
1,1,7,8.740,-1.903,4.458,2,2,4
1,1,8,34.963,-2.128,4.458,2,2,4
1,1,9,4.721,-0.621,4.458,2,2,4
1,1,10,11.373,-1.698,4.458,2,2,4
1,2,1,41.342,-2.499,4.458,2,2,4
1,2,2,3.746,-1.173,4.458,2,2,4
1,2,3,3.220,-1.089,4.458,2,2,4
1,2,4,4.445,-0.662,4.458,2,2,4
1,2,5,25.047,-1.834,4.458,2,2,4
1,2,6,6.185,-1.988,4.458,2,2,4
1,2,7,20.435,-1.747,4.458,2,2,4
1,2,8,2.153,-0.940,4.458,2,2,4
1,2,9,5.001,-1.128,4.458,2,2,4
1,2,10,24.230,-1.949,4.458,2,2,4
1,3,1,7.094,-1.095,4.458,2,2,4
1,3,2,18.211,-1.216,4.458,2,2,4
1,3,3,6.770,-1.507,4.458,2,2,4
1,3,4,11.241,-1.626,4.458,2,2,4
1,3,5,29.072,-1.698,4.458,2,2,4
1,3,6,9.198,-2.171,4.458,2,2,4
1,3,7,65.469,-3.017,4.458,2,2,4
1,3,8,18.991,-2.559,4.458,2,2,4
1,3,9,11.088,-2.400,4.458,2,2,4
1,3,10,8.653,-0.933,4.458,2,2,4
1,4,1,1.741,-1.313,4.458,1,2,2
1,4,2,7.387,-0.782,4.458,1,2,2
1,4,3,2.622,-1.349,4.458,1,2,2
1,4,4,12.188,-2.541,4.458,1,2,2
1,4,5,2.470,-1.205,4.458,1,2,2
1,4,6,11.298,-1.508,4.458,1,2,2
1,4,7,21.087,-1.375,4.458,1,2,2
1,4,8,7.186,-3.262,4.458,1,2,2
1,4,9,80.658,-2.216,4.458,1,2,2
1,4,10,4.420,-1.028,4.458,1,2,2
1,5,1,36.828,-3.285,4.458,2,1,3
1,5,2,39.392,-3.728,4.458,2,1,3
1,5,3,15.562,-1.200,4.458,2,1,3
1,5,4,7.520,-1.362,4.458,2,1,3
1,5,5,6.125,-0.737,4.458,2,1,3
1,5,6,19.968,-1.862,4.458,2,1,3
1,5,7,24.245,-2.612,4.458,2,1,3
1,5,8,6.570,-0.894,4.458,2,1,3
1,5,9,22.431,-1.734,4.458,2,1,3
1,5,10,3.088,-0.358,4.458,2,1,3
1,6,1,29.418,-1.450,4.458,2,1,3
1,6,2,15.307,-1.632,4.458,2,1,3
1,6,3,1.140,-0.744,4.458,2,1,3
1,6,4,16.281,-1.608,4.458,2,1,3
1,6,5,1.166,-1.994,4.458,2,1,3
1,6,6,10.262,-2.346,4.458,2,1,3
1,6,7,3.261,-3.190,4.458,2,1,3
1,6,8,16.247,-1.168,4.458,2,1,3
1,6,9,0.715,-0.584,4.458,2,1,3
1,6,10,9.124,-1.000,4.458,2,1,3
1,7,1,81.748,-2.056,4.458,2,1,3
1,7,2,14.074,-1.426,4.458,2,1,3
1,7,3,3.612,-1.431,4.458,2,1,3
1,7,4,6.764,-0.920,4.458,2,1,3
1,7,5,6.524,-1.260,4.458,2,1,3
1,7,6,8.096,-0.866,4.458,2,1,3
1,7,7,3.451,-1.043,4.458,2,1,3
1,7,8,22.429,-2.257,4.458,2,1,3
1,7,9,13.821,-2.873,4.458,2,1,3
1,7,10,36.284,-2.943,4.458,2,1,3
1,8,1,12.824,-1.298,4.458,2,1,3
1,8,2,7.355,-1.672,4.458,2,1,3
1,8,3,23.658,-1.640,4.458,2,1,3
1,8,4,3.608,-2.988,4.458,2,1,3
1,8,5,1.797,-1.318,4.458,2,1,3
1,8,6,17.583,-3.302,4.458,2,1,3
