user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,53.243,-2.842,4.458,2,2,4
1,1,2,34.903,-1.485,4.458,2,2,4
1,1,3,5.038,-2.741,4.458,2,2,4
1,1,4,21.705,-2.360,4.458,2,2,4
1,1,5,30.985,-2.991,4.458,2,2,4
1,1,6,29.542,-1.449,4.458,2,2,4
1,1,7,22.250,-0.892,4.458,2,2,4
1,1,8,8.233,-1.490,4.458,2,2,4
1,1,9,2.403,-1.704,4.458,2,2,4
1,1,10,7.411,-1.156,4.458,2,2,4
1,2,1,33.957,-2.103,4.458,2,2,4
1,2,2,0.742,-1.383,4.458,2,2,4
1,2,3,41.980,-1.971,4.458,2,2,4
1,2,4,14.853,-0.932,4.458,2,2,4
1,2,5,4.199,-1.420,4.458,2,2,4
1,2,6,31.453,-2.215,4.458,2,2,4
1,2,7,45.540,-1.769,4.458,2,2,4
1,2,8,1.779,-0.707,4.458,2,2,4
1,2,9,28.845,-1.295,4.458,2,2,4
1,2,10,4.925,-1.373,4.458,2,2,4
1,3,1,3.941,-2.739,4.458,2,2,4
1,3,2,6.922,-1.525,4.458,2,2,4
1,3,3,3.286,-0.696,4.458,2,2,4
1,3,4,10.008,-2.411,4.458,2,2,4
1,3,5,33.046,-1.767,4.458,2,2,4
1,3,6,2.864,-1.022,4.458,2,2,4
1,3,7,18.968,-1.744,4.458,2,2,4
1,3,8,15.104,-1.793,4.458,2,2,4
1,3,9,0.684,-0.441,4.458,2,2,4
1,3,10,16.434,-0.693,4.458,2,2,4
1,4,1,12.680,-0.963,4.458,1,2,2
1,4,2,5.098,-2.313,4.458,1,2,2
1,4,3,21.789,-1.345,4.458,1,2,2
1,4,4,13.786,-2.254,4.458,1,2,2
1,4,5,56.903,-2.700,4.458,1,2,2
1,4,6,2.011,-0.507,4.458,1,2,2
1,4,7,15.443,-0.748,4.458,1,2,2
1,4,8,0.936,-0.958,4.458,1,2,2
1,4,9,15.985,-1.223,4.458,1,2,2
1,4,10,17.121,-2.318,4.458,1,2,2
1,5,1,7.582,-2.296,4.458,2,1,3
1,5,2,33.276,-1.705,4.458,2,1,3
1,5,3,1.291,-0.830,4.458,2,1,3
1,5,4,1.123,-1.633,4.458,2,1,3
1,5,5,2.942,-1.054,4.458,2,1,3
1,5,6,4.586,-1.966,4.458,2,1,3
1,5,7,1.105,-1.166,4.458,2,1,3
1,5,8,3.205,-1.729,4.458,2,1,3
1,5,9,42.047,-1.841,4.458,2,1,3
1,5,10,0.507,-0.597,4.458,2,1,3
1,6,1,1.218,-0.674,4.458,2,1,3
1,6,2,0.424,-0.551,4.458,2,1,3
1,6,3,16.729,-1.525,4.458,2,1,3
1,6,4,6.226,-1.175,4.458,2,1,3
1,6,5,8.102,-0.948,4.458,2,1,3
1,6,6,2.048,-0.850,4.458,2,1,3
1,6,7,8.176,-1.656,4.458,2,1,3
1,6,8,7.102,-1.571,4.458,2,1,3
1,6,9,0.909,-1.946,4.458,2,1,3
1,6,10,11.467,-1.267,4.458,2,1,3
1,7,1,17.246,-3.319,4.458,2,1,3
1,7,2,3.138,-0.722,4.458,2,1,3
1,7,3,39.734,-1.625,4.458,2,1,3
1,7,4,8.952,-1.708,4.458,2,1,3
1,7,5,18.464,-2.622,4.458,2,1,3
1,7,6,14.119,-1.028,4.458,2,1,3
1,7,7,0.874,-0.412,4.458,2,1,3
1,7,8,6.738,-1.403,4.458,2,1,3
1,7,9,7.590,-1.152,4.458,2,1,3
1,7,10,5.733,-1.470,4.458,2,1,3
1,8,1,65.424,-2.239,4.458,2,1,3
1,8,2,25.620,-1.425,4.458,2,1,3
1,8,3,25.770,-1.742,4.458,2,1,3
1,8,4,8.274,-1.412,4.458,2,1,3
1,8,5,31.886,-1.468,4.458,2,1,3
1,8,6,2.365,-2.079,4.458,2,1,3
1,8,7,23.417,-1.154,4.458,2,1,3
1,8,8,0.149,-0.579,4.458,2,1,3
1,8,9,7.113,-1.837,4.458,2,1,3
1,8,10,37.519,-3.353,4.458,2,1,3
1,9,1,19.176,-1.500,4.458,1,1,1
1,9,2,14.202,-1.611,4.458,1,1,1
1,9,3,39.819,-4.248,4.458,1,1,1
1,9,4,45.871,-3.081,4.458,1,1,1
1,9,5,3.419,-0.880,4.458,1,1,1
1,9,6,13.102,-0.551,4.458,1,1,1
1,9,7,26.296,-1.861,4.458,1,1,1
1,9,8,1.819,-1.383,4.458,1,1,1
1,9,9,5.465,-1.438,4.458,1,1,1
1,9,10,0.940,-0.641,4.458,1,1,1
1,10,1,17.703,-3.444,4.458,1,1,1
1,10,2,5.958,-2.618,4.458,1,1,1
1,10,3,8.416,-1.100,4.458,1,1,1
1,10,4,16.539,-1.719,4.458,1,1,1
1,10,5,7.243,-0.375,4.458,1,1,1
1,10,6,0.819,-0.811,4.458,1,1,1
1,10,7,18.354,-0.857,4.458,1,1,1
1,10,8,3.927,-1.406,4.458,1,1,1
1,10,9,18.874,-2.030,4.458,1,1,1
1,10,10,32.350,-3.119,4.458,1,1,1
1,11,1,7.232,-1.121,4.458,1,1,1
1,11,2,3.769,-0.553,4.458,1,1,1
1,11,3,21.174,-2.169,4.458,1,1,1
1,11,4,19.782,-1.800,4.458,1,1,1
1,11,5,37.515,-1.818,4.458,1,1,1
1,11,6,2.912,-2.388,4.458,1,1,1
1,11,7,22.180,-1.214,4.458,1,1,1
1,11,8,10.332,-1.069,4.458,1,1,1
1,11,9,21.076,-2.064,4.458,1,1,1
1,11,10,5.688,-2.360,4.458,1,1,1
1,12,1,52.715,-2.485,4.458,1,1,1
1,12,2,19.720,-2.661,4.458,1,1,1
1,12,3,30.928,-1.952,4.458,1,1,1
1,12,4,26.813,-1.461,4.458,1,1,1
1,12,5,31.415,-1.483,4.458,1,1,1
1,12,6,15.422,-2.243,4.458,1,1,1
1,12,7,18.979,-1.487,4.458,1,1,1
1,12,8,0.923,-1.754,4.458,1,1,1
1,12,9,31.631,-1.526,4.458,1,1,1
1,12,10,3.921,-1.470,4.458,1,1,1
1,13,1,4.078,-0.975,4.458,1,1,1
1,13,2,5.006,-1.515,4.458,1,1,1
1,13,3,8.628,-1.284,4.458,1,1,1
1,13,4,13.550,-2.017,4.458,1,1,1
1,13,5,16.391,-1.163,4.458,1,1,1
1,13,6,5.101,-2.888,4.458,1,1,1
1,13,7,12.595,-2.701,4.458,1,1,1
1,13,8,20.348,-2.649,4.458,1,1,1
1,13,9,3.871,-1.053,4.458,1,1,1
1,13,10,54.888,-2.019,4.458,1,1,1
1,14,1,2.388,-0.754,4.458,1,1,1
1,14,2,9.017,-1.471,4.458,1,1,1
1,14,3,8.404,-2.174,4.458,1,1,1
1,14,4,1.120,-1.295,4.458,1,1,1
1,14,5,7.248,-0.936,4.458,1,1,1
1,14,6,12.230,-1.147,4.458,1,1,1
1,14,7,0.861,-1.546,4.458,1,1,1
1,14,8,43.340,-1.894,4.458,1,1,1
1,14,9,12.201,-0.676,4.458,1,1,1
1,14,10,10.057,-1.086,4.458,1,1,1
1,15,1,35.456,-1.925,4.458,1,2,2
1,15,2,16.487,-0.962,4.458,1,2,2
1,15,3,2.815,-1.141,4.458,1,2,2
1,15,4,34.104,-2.063,4.458,1,2,2
1,15,5,20.223,-2.976,4.458,1,2,2
1,15,6,10.120,-1.262,4.458,1,2,2
1,15,7,25.295,-1.849,4.458,1,2,2
1,15,8,5.301,-1.076,4.458,1,2,2
1,15,9,1.529,-1.140,4.458,1,2,2
1,15,10,4.042,-0.584,4.458,1,2,2
1,16,1,5.988,-0.636,4.458,2,2,4
1,16,2,24.006,-1.475,4.458,2,2,4
1,16,3,2.732,-2.074,4.458,2,2,4
1,16,4,3.808,-1.413,4.458,2,2,4
1,16,5,9.479,-1.777,4.458,2,2,4
1,16,6,54.058,-2.399,4.458,2,2,4
1,16,7,13.815,-1.724,4.458,2,2,4
1,16,8,4.879,-0.615,4.458,2,2,4
1,16,9,24.375,-1.529,4.458,2,2,4
1,16,10,6.103,-0.869,4.458,2,2,4
1,17,1,6.010,-1.274,4.458,1,2,2
1,17,2,30.591,-1.718,4.458,1,2,2
1,17,3,11.599,-2.417,4.458,1,2,2
1,17,4,7.906,-2.850,4.458,1,2,2
1,17,5,1.895,-2.128,4.458,1,2,2
1,17,6,33.762,-2.425,4.458,1,2,2
1,17,7,12.375,-1.953,4.458,1,2,2
1,17,8,47.303,-1.742,4.458,1,2,2
1,17,9,19.901,-2.946,4.458,1,2,2
1,17,10,28.292,-3.974,4.458,1,2,2
1,18,1,0.432,-3.186,4.458,2,2,4
1,18,2,51.164,-1.949,4.458,2,2,4
1,18,3,46.264,-2.270,4.458,2,2,4
1,18,4,13.187,-1.025,4.458,2,2,4
1,18,5,2.559,-1.856,4.458,2,2,4
1,18,6,24.461,-1.506,4.458,2,2,4
1,18,7,12.747,-2.538,4.458,2,2,4
1,18,8,53.464,-3.164,4.458,2,2,4
1,18,9,14.854,-2.686,4.458,2,2,4
1,18,10,6.829,-1.088,4.458,2,2,4
1,19,1,9.206,-1.383,4.458,2,2,4
1,19,2,42.538,-2.431,4.458,2,2,4
1,19,3,27.072,-1.601,4.458,2,2,4
1,19,4,1.215,-1.368,4.458,2,2,4
1,19,5,7.786,-0.561,4.458,2,2,4
1,19,6,5.530,-1.165,4.458,2,2,4
1,19,7,34.316,-2.462,4.458,2,2,4
1,19,8,4.345,-1.185,4.458,2,2,4
1,19,9,4.279,-1.298,4.458,2,2,4
1,19,10,2.038,-1.006,4.458,2,2,4
1,20,1,33.040,-2.220,4.458,2,2,4
1,20,2,16.726,-0.929,4.458,2,2,4
1,20,3,29.048,-2.250,4.458,2,2,4
1,20,4,4.739,-0.446,4.458,2,2,4
1,20,5,3.436,-0.844,4.458,2,2,4
1,20,6,8.002,-1.674,4.458,2,2,4
1,20,7,32.335,-1.783,4.458,2,2,4
1,20,8,30.847,-2.988,4.458,2,2,4
1,20,9,6.279,-2.166,4.458,2,2,4
1,20,10,4.025,-3.569,4.458,2,2,4
1,21,1,2.636,-0.705,4.458,2,2,4
1,21,2,5.473,-1.117,4.458,2,2,4
1,21,3,15.663,-0.988,4.458,2,2,4
1,21,4,24.733,-1.220,4.458,2,2,4
1,21,5,5.210,-1.096,4.458,2,2,4
1,21,6,0.386,-0.682,4.458,2,2,4
1,21,7,25.390,-1.120,4.458,2,2,4
1,21,8,8.061,-1.382,4.458,2,2,4
1,21,9,15.128,-1.649,4.458,2,2,4
1,21,10,24.243,-1.400,4.458,2,2,4
1,22,1,4.778,-2.099,4.458,2,1,3
1,22,2,4.227,-1.263,4.458,2,1,3
1,22,3,6.672,-1.527,4.458,2,1,3
1,22,4,11.470,-2.211,4.458,2,1,3
1,22,5,25.520,-1.852,4.458,2,1,3
1,22,6,1.380,-1.866,4.458,2,1,3
1,22,7,8.197,-2.235,4.458,2,1,3
1,22,8,9.108,-0.822,4.458,2,1,3
1,22,9,28.572,-2.292,4.458,2,1,3
1,22,10,1.307,-0.580,4.458,2,1,3
1,23,1,39.459,-1.443,4.458,2,1,3
