user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,9.851,-2.517,4.458,2,2,4
1,1,2,38.480,-1.715,4.458,2,2,4
1,1,3,6.269,-1.347,4.458,2,2,4
1,1,4,16.359,-2.390,4.458,2,2,4
1,1,5,26.398,-2.784,4.458,2,2,4
1,1,6,12.122,-1.554,4.458,2,2,4
1,1,7,9.759,-2.077,4.458,2,2,4
1,1,8,7.298,-2.268,4.458,2,2,4
1,1,9,20.931,-1.100,4.458,2,2,4
1,1,10,2.285,-0.571,4.458,2,2,4
1,2,1,1.624,-2.255,4.458,2,2,4
1,2,2,4.302,-1.076,4.458,2,2,4
1,2,3,14.285,-1.385,4.458,2,2,4
1,2,4,3.867,-1.073,4.458,2,2,4
1,2,5,17.519,-1.707,4.458,2,2,4
1,2,6,13.845,-3.403,4.458,2,2,4
1,2,7,20.143,-2.339,4.458,2,2,4
1,2,8,1.950,-1.770,4.458,2,2,4
1,2,9,4.014,-1.917,4.458,2,2,4
1,2,10,21.951,-1.650,4.458,2,2,4
1,3,1,25.499,-1.669,4.458,2,2,4
1,3,2,16.511,-1.172,4.458,2,2,4
1,3,3,40.116,-2.092,4.458,2,2,4
1,3,4,4.911,-1.911,4.458,2,2,4
1,3,5,18.253,-1.697,4.458,2,2,4
1,3,6,1.870,-1.965,4.458,2,2,4
1,3,7,56.377,-2.241,4.458,2,2,4
1,3,8,4.479,-1.503,4.458,2,2,4
1,3,9,23.026,-1.845,4.458,2,2,4
1,3,10,27.884,-3.269,4.458,2,2,4
1,4,1,6.067,-1.655,4.458,1,2,2
1,4,2,6.100,-1.129,4.458,1,2,2
1,4,3,22.925,-1.050,4.458,1,2,2
1,4,4,5.736,-1.596,4.458,1,2,2
1,4,5,17.429,-1.212,4.458,1,2,2
1,4,6,14.207,-1.457,4.458,1,2,2
1,4,7,28.558,-2.313,4.458,1,2,2
1,4,8,29.498,-1.663,4.458,1,2,2
1,4,9,4.751,-4.628,4.458,1,2,2
1,4,10,53.883,-2.569,4.458,1,2,2
1,5,1,35.433,-1.795,4.458,2,1,3
1,5,2,18.754,-1.865,4.458,2,1,3
1,5,3,15.113,-1.477,4.458,2,1,3
1,5,4,18.760,-2.784,4.458,2,1,3
1,5,5,27.931,-2.388,4.458,2,1,3
1,5,6,19.649,-1.511,4.458,2,1,3
1,5,7,17.816,-1.661,4.458,2,1,3
1,5,8,1.597,-0.252,4.458,2,1,3
1,5,9,12.054,-1.292,4.458,2,1,3
1,5,10,9.227,-1.701,4.458,2,1,3
1,6,1,20.435,-2.517,4.458,2,1,3
1,6,2,0.512,-0.439,4.458,2,1,3
1,6,3,13.611,-1.920,4.458,2,1,3
1,6,4,4.767,-2.306,4.458,2,1,3
1,6,5,4.494,-0.880,4.458,2,1,3
1,6,6,29.402,-1.900,4.458,2,1,3
