user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,27.075,-4.535,4.458,2,2,4
1,1,2,4.043,-0.478,4.458,2,2,4
1,1,3,1.293,-1.304,4.458,2,2,4
1,1,4,5.841,-1.561,4.458,2,2,4
1,1,5,1.096,-2.075,4.458,2,2,4
1,1,6,0.621,-0.451,4.458,2,2,4
1,1,7,14.274,-1.401,4.458,2,2,4
1,1,8,9.088,-0.697,4.458,2,2,4
1,1,9,1.044,-0.679,4.458,2,2,4
1,1,10,3.327,-1.154,4.458,2,2,4
1,2,1,1.700,-0.710,4.458,2,2,4
1,2,2,8.556,-1.270,4.458,2,2,4
1,2,3,35.596,-1.784,4.458,2,2,4
1,2,4,8.021,-1.391,4.458,2,2,4
1,2,5,10.658,-0.839,4.458,2,2,4
1,2,6,0.309,-1.159,4.458,2,2,4
1,2,7,0.391,-0.440,4.458,2,2,4
1,2,8,4.827,-0.794,4.458,2,2,4
1,2,9,13.438,-1.125,4.458,2,2,4
1,2,10,3.272,-1.225,4.458,2,2,4
1,3,1,5.791,-1.851,4.458,2,2,4
1,3,2,10.687,-1.450,4.458,2,2,4
1,3,3,1.190,-0.510,4.458,2,2,4
1,3,4,11.170,-3.366,4.458,2,2,4
1,3,5,43.028,-1.549,4.458,2,2,4
1,3,6,14.379,-2.202,4.458,2,2,4
1,3,7,8.440,-2.572,4.458,2,2,4
1,3,8,2.992,-1.499,4.458,2,2,4
1,3,9,0.474,-1.077,4.458,2,2,4
1,3,10,30.921,-1.362,4.458,2,2,4
1,4,1,4.765,-0.636,4.458,1,2,2
1,4,2,7.518,-1.092,4.458,1,2,2
1,4,3,0.565,-0.301,4.458,1,2,2
1,4,4,10.167,-2.198,4.458,1,2,2
1,4,5,25.479,-1.807,4.458,1,2,2
1,4,6,12.938,-1.701,4.458,1,2,2
1,4,7,17.715,-1.715,4.458,1,2,2
1,4,8,2.514,-2.514,4.458,1,2,2
1,4,9,64.882,-2.165,4.458,1,2,2
1,4,10,4.159,-1.415,4.458,1,2,2
1,5,1,20.075,-3.266,4.458,2,1,3
1,5,2,4.080,-6.142,4.458,2,1,3
1,5,3,3.993,-0.816,4.458,2,1,3
1,5,4,11.311,-2.659,4.458,2,1,3
1,5,5,5.341,-0.531,4.458,2,1,3
1,5,6,0.975,-0.975,4.458,2,1,3
1,5,7,3.480,-3.393,4.458,2,1,3
1,5,8,3.988,-1.663,4.458,2,1,3
1,5,9,49.068,-1.972,4.458,2,1,3
1,5,10,6.195,-0.806,4.458,2,1,3
1,6,1,13.878,-1.891,4.458,2,1,3
1,6,2,3.540,-1.003,4.458,2,1,3
1,6,3,0.845,-0.467,4.458,2,1,3
1,6,4,25.436,-1.631,4.458,2,1,3
1,6,5,13.811,-2.628,4.458,2,1,3
1,6,6,26.923,-3.383,4.458,2,1,3
1,6,7,27.052,-4.134,4.458,2,1,3
1,6,8,7.044,-1.902,4.458,2,1,3
1,6,9,9.030,-1.582,4.458,2,1,3
1,6,10,5.024,-1.345,4.458,2,1,3
1,7,1,71.098,-2.245,4.458,2,1,3
1,7,2,22.064,-2.374,4.458,2,1,3
1,7,3,4.254,-0.794,4.458,2,1,3
1,7,4,2.873,-1.717,4.458,2,1,3
1,7,5,41.650,-1.617,4.458,2,1,3
1,7,6,2.844,-0.713,4.458,2,1,3
1,7,7,1.819,-0.377,4.458,2,1,3
1,7,8,21.412,-3.063,4.458,2,1,3
1,7,9,25.026,-2.027,4.458,2,1,3
