user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,27.278,-2.397,4.458,2,2,4
1,1,2,2.690,-0.749,4.458,2,2,4
1,1,3,3.930,-1.187,4.458,2,2,4
1,1,4,11.707,-1.351,4.458,2,2,4
1,1,5,19.109,-2.760,4.458,2,2,4
1,1,6,0.089,-0.784,4.458,2,2,4
1,1,7,4.831,-1.307,4.458,2,2,4
1,1,8,19.512,-1.580,4.458,2,2,4
1,1,9,0.856,-0.729,4.458,2,2,4
1,1,10,8.893,-1.436,4.458,2,2,4
1,2,1,34.125,-3.585,4.458,2,2,4
1,2,2,9.743,-2.110,4.458,2,2,4
1,2,3,35.927,-2.002,4.458,2,2,4
1,2,4,23.873,-1.630,4.458,2,2,4
1,2,5,19.221,-1.263,4.458,2,2,4
1,2,6,12.344,-1.808,4.458,2,2,4
1,2,7,41.937,-1.655,4.458,2,2,4
1,2,8,8.771,-1.771,4.458,2,2,4
1,2,9,0.279,-0.448,4.458,2,2,4
1,2,10,15.468,-1.134,4.458,2,2,4
1,3,1,15.969,-1.057,4.458,2,2,4
1,3,2,24.719,-1.550,4.458,2,2,4
1,3,3,2.237,-0.555,4.458,2,2,4
1,3,4,12.493,-3.484,4.458,2,2,4
1,3,5,56.857,-2.135,4.458,2,2,4
1,3,6,12.677,-2.212,4.458,2,2,4
1,3,7,22.604,-2.019,4.458,2,2,4
1,3,8,25.199,-1.261,4.458,2,2,4
1,3,9,9.711,-1.246,4.458,2,2,4
1,3,10,13.682,-1.365,4.458,2,2,4
1,4,1,5.729,-1.063,4.458,1,2,2
1,4,2,4.156,-1.068,4.458,1,2,2
1,4,3,3.968,-0.799,4.458,1,2,2
1,4,4,10.167,-2.349,4.458,1,2,2
1,4,5,36.462,-1.917,4.458,1,2,2
1,4,6,2.407,-0.704,4.458,1,2,2
1,4,7,10.539,-1.799,4.458,1,2,2
1,4,8,1.911,-1.139,4.458,1,2,2
1,4,9,15.218,-2.027,4.458,1,2,2
1,4,10,1.653,-0.730,4.458,1,2,2
1,5,1,6.628,-0.659,4.458,2,1,3
1,5,2,14.481,-1.381,4.458,2,1,3
1,5,3,3.186,-0.789,4.458,2,1,3
1,5,4,34.365,-1.405,4.458,2,1,3
1,5,5,9.220,-0.709,4.458,2,1,3
1,5,6,7.936,-0.767,4.458,2,1,3
1,5,7,3.142,-2.351,4.458,2,1,3
1,5,8,2.133,-1.136,4.458,2,1,3
1,5,9,56.107,-1.883,4.458,2,1,3
1,5,10,0.328,-0.522,4.458,2,1,3
1,6,1,7.791,-2.329,4.458,2,1,3
1,6,2,0.273,-1.254,4.458,2,1,3
1,6,3,6.624,-0.699,4.458,2,1,3
1,6,4,4.279,-0.850,4.458,2,1,3
1,6,5,9.526,-2.154,4.458,2,1,3
1,6,6,4.650,-2.416,4.458,2,1,3
1,6,7,30.094,-2.074,4.458,2,1,3
1,6,8,1.272,-0.829,4.458,2,1,3
1,6,9,5.027,-1.529,4.458,2,1,3
1,6,10,11.234,-1.196,4.458,2,1,3
1,7,1,6.171,-1.914,4.458,2,1,3
1,7,2,5.405,-2.098,4.458,2,1,3
1,7,3,9.470,-1.139,4.458,2,1,3
1,7,4,2.676,-0.981,4.458,2,1,3
1,7,5,15.539,-0.852,4.458,2,1,3
1,7,6,14.871,-0.992,4.458,2,1,3
1,7,7,2.437,-1.211,4.458,2,1,3
1,7,8,0.272,-2.563,4.458,2,1,3
1,7,9,25.510,-4.048,4.458,2,1,3
1,7,10,23.037,-3.291,4.458,2,1,3
