user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,11.210,-0.979,4.458,2,2,4
1,1,2,1.724,-0.629,4.458,2,2,4
1,1,3,0.814,-0.391,4.458,2,2,4
1,1,4,2.198,-1.102,4.458,2,2,4
1,1,5,22.459,-1.108,4.458,2,2,4
1,1,6,15.457,-0.901,4.458,2,2,4
1,1,7,13.185,-2.175,4.458,2,2,4
1,1,8,4.097,-1.224,4.458,2,2,4
1,1,9,13.635,-0.916,4.458,2,2,4
1,1,10,15.461,-2.221,4.458,2,2,4
1,2,1,9.679,-2.626,4.458,2,2,4
1,2,2,6.451,-1.854,4.458,2,2,4
1,2,3,1.698,-1.049,4.458,2,2,4
1,2,4,1.801,-0.558,4.458,2,2,4
1,2,5,3.742,-1.133,4.458,2,2,4
1,2,6,32.627,-2.730,4.458,2,2,4
1,2,7,7.580,-2.724,4.458,2,2,4
1,2,8,0.394,-0.850,4.458,2,2,4
1,2,9,7.276,-1.532,4.458,2,2,4
1,2,10,2.074,-0.207,4.458,2,2,4
1,3,1,1.472,-1.208,4.458,2,2,4
1,3,2,5.875,-0.953,4.458,2,2,4
1,3,3,4.562,-1.240,4.458,2,2,4
1,3,4,2.428,-1.297,4.458,2,2,4
1,3,5,3.193,-1.205,4.458,2,2,4
1,3,6,19.123,-2.136,4.458,2,2,4
1,3,7,35.526,-2.710,4.458,2,2,4
1,3,8,6.397,-1.841,4.458,2,2,4
1,3,9,19.095,-2.033,4.458,2,2,4
1,3,10,1.987,-0.954,4.458,2,2,4
1,4,1,0.527,-0.469,4.458,1,2,2
1,4,2,18.622,-0.870,4.458,1,2,2
1,4,3,12.834,-2.683,4.458,1,2,2
1,4,4,11.803,-2.068,4.458,1,2,2
1,4,5,35.546,-2.844,4.458,1,2,2
1,4,6,27.818,-2.073,4.458,1,2,2
1,4,7,17.728,-1.785,4.458,1,2,2
1,4,8,13.189,-2.871,4.458,1,2,2
1,4,9,67.025,-2.595,4.458,1,2,2
1,4,10,23.016,-2.455,4.458,1,2,2
1,5,1,46.907,-1.530,4.458,2,1,3
1,5,2,6.671,-0.989,4.458,2,1,3
1,5,3,12.256,-1.601,4.458,2,1,3
1,5,4,6.432,-1.670,4.458,2,1,3
1,5,5,11.379,-0.725,4.458,2,1,3
1,5,6,20.993,-2.065,4.458,2,1,3
1,5,7,24.423,-2.805,4.458,2,1,3
1,5,8,4.825,-0.734,4.458,2,1,3
1,5,9,4.280,-1.939,4.458,2,1,3
1,5,10,5.409,-0.652,4.458,2,1,3
1,6,1,18.107,-1.008,4.458,2,1,3
1,6,2,17.279,-1.774,4.458,2,1,3
1,6,3,10.567,-0.918,4.458,2,1,3
1,6,4,7.212,-1.272,4.458,2,1,3
1,6,5,29.643,-0.860,4.458,2,1,3
1,6,6,0.903,-0.603,4.458,2,1,3
1,6,7,7.236,-1.335,4.458,2,1,3
1,6,8,22.482,-2.640,4.458,2,1,3
1,6,9,4.127,-1.086,4.458,2,1,3
1,6,10,7.658,-1.820,4.458,2,1,3
1,7,1,37.068,-4.286,4.458,2,1,3
1,7,2,1.774,-3.584,4.458,2,1,3
1,7,3,4.697,-0.606,4.458,2,1,3
1,7,4,4.359,-0.937,4.458,2,1,3
1,7,5,19.419,-1.571,4.458,2,1,3
1,7,6,1.316,-0.691,4.458,2,1,3
1,7,7,1.972,-0.557,4.458,2,1,3
1,7,8,1.060,-0.262,4.458,2,1,3
1,7,9,11.094,-1.936,4.458,2,1,3
1,7,10,8.391,-2.447,4.458,2,1,3
1,8,1,41.413,-2.151,4.458,2,1,3
1,8,2,21.809,-1.891,4.458,2,1,3
1,8,3,18.724,-1.563,4.458,2,1,3
1,8,4,3.050,-1.785,4.458,2,1,3
1,8,5,0.145,-0.519,4.458,2,1,3
1,8,6,53.340,-2.446,4.458,2,1,3
1,8,7,2.389,-0.798,4.458,2,1,3
1,8,8,5.470,-1.148,4.458,2,1,3
1,8,9,1.104,-0.929,4.458,2,1,3
1,8,10,36.179,-1.541,4.458,2,1,3
1,9,1,26.238,-2.076,4.458,1,1,1
1,9,2,2.857,-1.960,4.458,1,1,1
1,9,3,40.149,-1.745,4.458,1,1,1
1,9,4,26.785,-1.693,4.458,1,1,1
1,9,5,2.303,-1.024,4.458,1,1,1
1,9,6,15.985,-2.548,4.458,1,1,1
1,9,7,45.791,-2.844,4.458,1,1,1
1,9,8,26.019,-2.892,4.458,1,1,1
1,9,9,8.838,-0.781,4.458,1,1,1
1,9,10,6.504,-1.551,4.458,1,1,1
1,10,1,22.611,-1.648,4.458,1,1,1
1,10,2,22.970,-1.366,4.458,1,1,1
1,10,3,10.867,-1.255,4.458,1,1,1
1,10,4,1.672,-0.786,4.458,1,1,1
1,10,5,35.982,-1.222,4.458,1,1,1
