user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,34.100,-3.556,4.458,2,2,4
1,1,2,16.799,-0.881,4.458,2,2,4
1,1,3,4.277,-1.537,4.458,2,2,4
1,1,4,1.420,-0.897,4.458,2,2,4
1,1,5,1.632,-1.376,4.458,2,2,4
1,1,6,3.014,-1.486,4.458,2,2,4
1,1,7,4.290,-1.364,4.458,2,2,4
1,1,8,2.750,-1.371,4.458,2,2,4
1,1,9,17.650,-1.055,4.458,2,2,4
1,1,10,12.283,-1.715,4.458,2,2,4
1,2,1,1.120,-0.704,4.458,2,2,4
1,2,2,2.902,-0.881,4.458,2,2,4
1,2,3,40.311,-2.013,4.458,2,2,4
1,2,4,15.534,-1.693,4.458,2,2,4
1,2,5,9.483,-2.332,4.458,2,2,4
1,2,6,11.479,-1.979,4.458,2,2,4
1,2,7,16.279,-1.621,4.458,2,2,4
1,2,8,5.728,-1.305,4.458,2,2,4
1,2,9,2.711,-1.254,4.458,2,2,4
1,2,10,2.554,-0.659,4.458,2,2,4
1,3,1,11.151,-2.612,4.458,2,2,4
1,3,2,14.724,-1.850,4.458,2,2,4
1,3,3,3.886,-0.512,4.458,2,2,4
1,3,4,20.667,-4.175,4.458,2,2,4
1,3,5,23.570,-3.353,4.458,2,2,4
1,3,6,17.647,-1.254,4.458,2,2,4
1,3,7,24.184,-1.871,4.458,2,2,4
1,3,8,1.768,-0.833,4.458,2,2,4
1,3,9,5.168,-1.340,4.458,2,2,4
1,3,10,24.586,-1.562,4.458,2,2,4
1,4,1,20.608,-1.907,4.458,1,2,2
1,4,2,13.389,-1.614,4.458,1,2,2
1,4,3,0.396,-0.489,4.458,1,2,2
1,4,4,4.740,-2.312,4.458,1,2,2
1,4,5,32.571,-2.195,4.458,1,2,2
1,4,6,2.249,-0.750,4.458,1,2,2
1,4,7,10.200,-0.897,4.458,1,2,2
1,4,8,2.880,-3.255,4.458,1,2,2
1,4,9,76.954,-2.173,4.458,1,2,2
1,4,10,3.890,-0.728,4.458,1,2,2
1,5,1,17.431,-1.621,4.458,2,1,3
1,5,2,9.796,-2.898,4.458,2,1,3
1,5,3,8.632,-2.201,4.458,2,1,3
1,5,4,38.013,-2.086,4.458,2,1,3
1,5,5,13.398,-0.999,4.458,2,1,3
1,5,6,8.448,-1.196,4.458,2,1,3
1,5,7,11.977,-1.193,4.458,2,1,3
1,5,8,7.225,-1.214,4.458,2,1,3
1,5,9,27.951,-1.640,4.458,2,1,3
1,5,10,10.539,-1.288,4.458,2,1,3
1,6,1,19.384,-2.679,4.458,2,1,3
1,6,2,11.399,-1.484,4.458,2,1,3
1,6,3,13.514,-1.676,4.458,2,1,3
1,6,4,7.589,-2.035,4.458,2,1,3
1,6,5,12.709,-1.928,4.458,2,1,3
1,6,6,9.665,-2.387,4.458,2,1,3
1,6,7,17.341,-1.890,4.458,2,1,3
1,6,8,1.048,-2.328,4.458,2,1,3
1,6,9,28.457,-2.233,4.458,2,1,3
1,6,10,5.239,-1.488,4.458,2,1,3
1,7,1,64.480,-2.512,4.458,2,1,3
1,7,2,2.680,-0.641,4.458,2,1,3
1,7,3,2.285,-0.969,4.458,2,1,3
1,7,4,2.567,-2.298,4.458,2,1,3
1,7,5,34.708,-1.281,4.458,2,1,3
1,7,6,4.667,-0.728,4.458,2,1,3
1,7,7,2.655,-0.627,4.458,2,1,3
1,7,8,11.968,-1.917,4.458,2,1,3
1,7,9,20.707,-1.912,4.458,2,1,3
1,7,10,25.849,-2.242,4.458,2,1,3
1,8,1,42.674,-2.719,4.458,2,1,3
1,8,2,62.860,-2.311,4.458,2,1,3
1,8,3,38.443,-2.146,4.458,2,1,3
1,8,4,4.368,-0.571,4.458,2,1,3
1,8,5,20.552,-1.199,4.458,2,1,3
1,8,6,3.837,-2.979,4.458,2,1,3
1,8,7,57.128,-2.248,4.458,2,1,3
1,8,8,13.482,-2.027,4.458,2,1,3
1,8,9,13.083,-2.503,4.458,2,1,3
1,8,10,7.112,-2.442,4.458,2,1,3
1,9,1,14.741,-1.779,4.458,1,1,1
1,9,2,2.853,-3.335,4.458,1,1,1
1,9,3,65.203,-2.654,4.458,1,1,1
1,9,4,40.996,-2.548,4.458,1,1,1
1,9,5,17.914,-1.945,4.458,1,1,1
1,9,6,31.712,-1.871,4.458,1,1,1
1,9,7,0.503,-1.139,4.458,1,1,1
1,9,8,0.318,-1.689,4.458,1,1,1
1,9,9,0.410,-1.065,4.458,1,1,1
1,9,10,33.473,-1.823,4.458,1,1,1
1,10,1,10.416,-2.863,4.458,1,1,1
1,10,2,36.994,-1.815,4.458,1,1,1
1,10,3,2.999,-0.506,4.458,1,1,1
1,10,4,3.490,-0.963,4.458,1,1,1
1,10,5,1.306,-0.794,4.458,1,1,1
1,10,6,16.718,-1.708,4.458,1,1,1
1,10,7,21.218,-1.370,4.458,1,1,1
1,10,8,2.485,-0.870,4.458,1,1,1
1,10,9,1.384,-0.839,4.458,1,1,1
1,10,10,27.814,-2.663,4.458,1,1,1
1,11,1,9.809,-2.350,4.458,1,1,1
1,11,2,3.971,-0.898,4.458,1,1,1
1,11,3,42.521,-3.123,4.458,1,1,1
1,11,4,45.533,-3.229,4.458,1,1,1
1,11,5,28.360,-1.672,4.458,1,1,1
1,11,6,3.195,-1.236,4.458,1,1,1
1,11,7,9.263,-1.044,4.458,1,1,1
1,11,8,1.794,-1.150,4.458,1,1,1
1,11,9,13.294,-1.418,4.458,1,1,1
1,11,10,17.698,-2.907,4.458,1,1,1
1,12,1,47.175,-2.047,4.458,1,1,1
1,12,2,23.174,-1.631,4.458,1,1,1
1,12,3,12.727,-2.252,4.458,1,1,1
1,12,4,28.245,-2.215,4.458,1,1,1
1,12,5,39.101,-2.246,4.458,1,1,1
1,12,6,15.038,-1.922,4.458,1,1,1
1,12,7,1.440,-0.778,4.458,1,1,1
1,12,8,6.387,-1.070,4.458,1,1,1
1,12,9,21.214,-2.026,4.458,1,1,1
1,12,10,1.620,-1.614,4.458,1,1,1
1,13,1,24.994,-1.620,4.458,1,1,1
1,13,2,6.714,-2.023,4.458,1,1,1
1,13,3,2.978,-1.171,4.458,1,1,1
1,13,4,0.934,-0.389,4.458,1,1,1
1,13,5,11.963,-3.788,4.458,1,1,1
1,13,6,46.446,-4.157,4.458,1,1,1
1,13,7,23.571,-1.981,4.458,1,1,1
1,13,8,27.660,-2.547,4.458,1,1,1
1,13,9,11.825,-1.330,4.458,1,1,1
1,13,10,22.647,-1.409,4.458,1,1,1
1,14,1,9.248,-1.373,4.458,1,1,1
1,14,2,38.380,-2.191,4.458,1,1,1
1,14,3,18.379,-2.552,4.458,1,1,1
1,14,4,6.409,-3.169,4.458,1,1,1
1,14,5,49.341,-2.955,4.458,1,1,1
1,14,6,3.483,-2.092,4.458,1,1,1
1,14,7,13.253,-3.361,4.458,1,1,1
1,14,8,67.251,-2.278,4.458,1,1,1
1,14,9,3.938,-0.654,4.458,1,1,1
1,14,10,3.122,-1.348,4.458,1,1,1
1,15,1,5.455,-1.351,4.458,1,2,2
1,15,2,20.179,-1.160,4.458,1,2,2
1,15,3,0.591,-0.947,4.458,1,2,2
1,15,4,45.698,-3.476,4.458,1,2,2
1,15,5,32.488,-3.511,4.458,1,2,2
1,15,6,3.709,-1.798,4.458,1,2,2
1,15,7,16.973,-2.642,4.458,1,2,2
1,15,8,35.664,-2.139,4.458,1,2,2
1,15,9,4.710,-0.614,4.458,1,2,2
1,15,10,5.412,-2.138,4.458,1,2,2
1,16,1,3.676,-0.817,4.458,2,2,4
1,16,2,7.015,-1.953,4.458,2,2,4
1,16,3,4.183,-2.492,4.458,2,2,4
1,16,4,39.890,-2.489,4.458,2,2,4
1,16,5,4.121,-1.538,4.458,2,2,4
1,16,6,30.705,-1.744,4.458,2,2,4
1,16,7,11.454,-1.411,4.458,2,2,4
1,16,8,17.325,-1.684,4.458,2,2,4
1,16,9,67.099,-2.476,4.458,2,2,4
1,16,10,0.117,-1.770,4.458,2,2,4
1,17,1,1.036,-1.038,4.458,1,2,2
1,17,2,21.543,-2.516,4.458,1,2,2
1,17,3,45.324,-3.874,4.458,1,2,2
1,17,4,5.653,-1.425,4.458,1,2,2
1,17,5,4.899,-1.989,4.458,1,2,2
1,17,6,8.438,-2.115,4.458,1,2,2
1,17,7,13.644,-2.030,4.458,1,2,2
1,17,8,15.060,-2.719,4.458,1,2,2
