user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,29.319,-2.933,4.458,2,2,4
1,1,2,20.633,-1.127,4.458,2,2,4
1,1,3,9.108,-1.703,4.458,2,2,4
1,1,4,3.099,-0.595,4.458,2,2,4
1,1,5,6.047,-1.220,4.458,2,2,4
1,1,6,7.148,-1.105,4.458,2,2,4
1,1,7,3.074,-0.888,4.458,2,2,4
1,1,8,0.093,-1.280,4.458,2,2,4
1,1,9,21.913,-1.048,4.458,2,2,4
1,1,10,19.665,-1.693,4.458,2,2,4
1,2,1,1.361,-1.609,4.458,2,2,4
1,2,2,13.688,-1.887,4.458,2,2,4
1,2,3,34.176,-1.952,4.458,2,2,4
1,2,4,9.116,-1.578,4.458,2,2,4
1,2,5,18.660,-2.338,4.458,2,2,4
1,2,6,1.310,-2.597,4.458,2,2,4
1,2,7,6.366,-1.498,4.458,2,2,4
1,2,8,10.317,-0.916,4.458,2,2,4
1,2,9,27.110,-1.830,4.458,2,2,4
1,2,10,9.366,-0.824,4.458,2,2,4
1,3,1,35.922,-3.320,4.458,2,2,4
1,3,2,8.477,-1.767,4.458,2,2,4
1,3,3,2.592,-0.580,4.458,2,2,4
1,3,4,20.946,-3.803,4.458,2,2,4
1,3,5,17.685,-3.031,4.458,2,2,4
1,3,6,13.817,-1.041,4.458,2,2,4
1,3,7,29.046,-2.301,4.458,2,2,4
1,3,8,6.387,-1.317,4.458,2,2,4
1,3,9,21.259,-1.953,4.458,2,2,4
1,3,10,27.361,-1.900,4.458,2,2,4
1,4,1,13.641,-2.042,4.458,1,2,2
1,4,2,18.101,-1.455,4.458,1,2,2
1,4,3,21.764,-1.229,4.458,1,2,2
1,4,4,6.115,-1.835,4.458,1,2,2
1,4,5,17.411,-2.801,4.458,1,2,2
1,4,6,20.285,-1.956,4.458,1,2,2
1,4,7,5.523,-0.562,4.458,1,2,2
1,4,8,5.812,-2.871,4.458,1,2,2
1,4,9,76.775,-2.302,4.458,1,2,2
1,4,10,14.678,-1.475,4.458,1,2,2
1,5,1,27.640,-1.450,4.458,2,1,3
1,5,2,4.308,-1.184,4.458,2,1,3
1,5,3,10.018,-1.170,4.458,2,1,3
1,5,4,23.351,-4.955,4.458,2,1,3
1,5,5,17.726,-1.275,4.458,2,1,3
1,5,6,4.921,-1.673,4.458,2,1,3
1,5,7,28.299,-1.880,4.458,2,1,3
1,5,8,7.091,-0.921,4.458,2,1,3
1,5,9,4.543,-0.988,4.458,2,1,3
1,5,10,29.537,-1.413,4.458,2,1,3
