user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,12.357,-2.383,4.458,2,2,4
1,1,2,0.678,-0.394,4.458,2,2,4
1,1,3,0.233,-0.756,4.458,2,2,4
1,1,4,1.708,-1.440,4.458,2,2,4
1,1,5,15.208,-1.642,4.458,2,2,4
1,1,6,0.815,-0.851,4.458,2,2,4
1,1,7,32.518,-1.490,4.458,2,2,4
1,1,8,12.595,-1.381,4.458,2,2,4
1,1,9,6.212,-1.240,4.458,2,2,4
1,1,10,13.449,-1.960,4.458,2,2,4
1,2,1,23.294,-2.521,4.458,2,2,4
1,2,2,16.434,-2.209,4.458,2,2,4
1,2,3,24.250,-1.811,4.458,2,2,4
1,2,4,4.912,-1.612,4.458,2,2,4
1,2,5,13.016,-1.127,4.458,2,2,4
1,2,6,24.007,-2.239,4.458,2,2,4
1,2,7,3.167,-1.896,4.458,2,2,4
1,2,8,1.851,-0.780,4.458,2,2,4
1,2,9,8.857,-1.217,4.458,2,2,4
1,2,10,19.345,-1.263,4.458,2,2,4
1,3,1,8.354,-0.809,4.458,2,2,4
1,3,2,4.602,-1.214,4.458,2,2,4
1,3,3,1.484,-0.652,4.458,2,2,4
1,3,4,5.487,-1.011,4.458,2,2,4
1,3,5,3.277,-0.540,4.458,2,2,4
1,3,6,6.794,-0.787,4.458,2,2,4
1,3,7,14.358,-1.733,4.458,2,2,4
1,3,8,6.804,-1.043,4.458,2,2,4
1,3,9,5.910,-1.278,4.458,2,2,4
1,3,10,32.049,-2.252,4.458,2,2,4
1,4,1,7.583,-0.562,4.458,1,2,2
1,4,2,19.123,-1.370,4.458,1,2,2
1,4,3,2.316,-1.016,4.458,1,2,2
1,4,4,7.528,-2.299,4.458,1,2,2
1,4,5,50.315,-2.764,4.458,1,2,2
1,4,6,5.534,-0.759,4.458,1,2,2
1,4,7,3.348,-0.674,4.458,1,2,2
1,4,8,11.013,-2.349,4.458,1,2,2
1,4,9,71.351,-1.986,4.458,1,2,2
1,4,10,20.789,-2.989,4.458,1,2,2
1,5,1,35.752,-2.170,4.458,2,1,3
1,5,2,2.974,-4.268,4.458,2,1,3
1,5,3,20.789,-1.711,4.458,2,1,3
1,5,4,24.984,-2.481,4.458,2,1,3
1,5,5,8.304,-0.635,4.458,2,1,3
1,5,6,14.570,-2.445,4.458,2,1,3
1,5,7,16.589,-1.930,4.458,2,1,3
1,5,8,6.907,-0.854,4.458,2,1,3
1,5,9,6.574,-0.529,4.458,2,1,3
1,5,10,12.613,-0.694,4.458,2,1,3
1,6,1,7.262,-1.764,4.458,2,1,3
1,6,2,16.184,-2.735,4.458,2,1,3
1,6,3,1.337,-0.495,4.458,2,1,3
1,6,4,3.821,-1.332,4.458,2,1,3
