user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,14.183,-1.408,4.458,2,2,4
1,1,2,2.056,-0.897,4.458,2,2,4
1,1,3,0.876,-2.066,4.458,2,2,4
1,1,4,3.920,-1.001,4.458,2,2,4
1,1,5,11.983,-1.561,4.458,2,2,4
1,1,6,8.684,-1.419,4.458,2,2,4
1,1,7,7.301,-1.646,4.458,2,2,4
1,1,8,0.923,-1.215,4.458,2,2,4
1,1,9,7.146,-0.512,4.458,2,2,4
1,1,10,5.509,-1.203,4.458,2,2,4
1,2,1,27.075,-1.499,4.458,2,2,4
1,2,2,13.366,-2.237,4.458,2,2,4
1,2,3,46.699,-2.110,4.458,2,2,4
1,2,4,19.204,-2.088,4.458,2,2,4
1,2,5,4.504,-1.794,4.458,2,2,4
1,2,6,22.935,-1.557,4.458,2,2,4
1,2,7,10.911,-2.003,4.458,2,2,4
1,2,8,6.049,-1.085,4.458,2,2,4
1,2,9,17.384,-1.204,4.458,2,2,4
1,2,10,21.919,-1.352,4.458,2,2,4
1,3,1,9.288,-1.437,4.458,2,2,4
1,3,2,4.393,-1.908,4.458,2,2,4
1,3,3,26.558,-1.207,4.458,2,2,4
1,3,4,5.650,-1.635,4.458,2,2,4
1,3,5,1.822,-2.824,4.458,2,2,4
1,3,6,23.740,-1.410,4.458,2,2,4
1,3,7,11.364,-1.612,4.458,2,2,4
1,3,8,14.667,-1.159,4.458,2,2,4
1,3,9,10.375,-2.063,4.458,2,2,4
1,3,10,37.986,-2.614,4.458,2,2,4
1,4,1,19.936,-1.643,4.458,1,2,2
1,4,2,15.472,-1.877,4.458,1,2,2
1,4,3,19.522,-1.140,4.458,1,2,2
1,4,4,2.121,-1.529,4.458,1,2,2
1,4,5,54.321,-2.620,4.458,1,2,2
1,4,6,27.685,-1.383,4.458,1,2,2
1,4,7,9.024,-2.518,4.458,1,2,2
1,4,8,18.251,-1.742,4.458,1,2,2
1,4,9,50.143,-1.973,4.458,1,2,2
1,4,10,26.149,-1.212,4.458,1,2,2
1,5,1,44.222,-1.752,4.458,2,1,3
1,5,2,6.180,-0.849,4.458,2,1,3
1,5,3,16.062,-2.111,4.458,2,1,3
1,5,4,4.959,-2.081,4.458,2,1,3
1,5,5,37.618,-1.604,4.458,2,1,3
1,5,6,5.501,-0.815,4.458,2,1,3
1,5,7,7.536,-1.224,4.458,2,1,3
1,5,8,1.798,-0.380,4.458,2,1,3
1,5,9,2.608,-0.449,4.458,2,1,3
1,5,10,13.025,-0.806,4.458,2,1,3
1,6,1,3.094,-1.315,4.458,2,1,3
1,6,2,0.236,-0.970,4.458,2,1,3
1,6,3,3.051,-0.823,4.458,2,1,3
1,6,4,6.684,-0.545,4.458,2,1,3
1,6,5,8.473,-1.502,4.458,2,1,3
1,6,6,8.953,-1.414,4.458,2,1,3
1,6,7,3.783,-1.006,4.458,2,1,3
1,6,8,10.901,-1.805,4.458,2,1,3
1,6,9,10.002,-2.871,4.458,2,1,3
1,6,10,10.850,-0.932,4.458,2,1,3
1,7,1,37.698,-3.455,4.458,2,1,3
1,7,2,1.225,-1.738,4.458,2,1,3
1,7,3,19.428,-1.255,4.458,2,1,3
1,7,4,10.545,-1.248,4.458,2,1,3
1,7,5,40.612,-1.568,4.458,2,1,3
1,7,6,24.541,-1.376,4.458,2,1,3
1,7,7,3.423,-1.173,4.458,2,1,3
1,7,8,10.787,-1.441,4.458,2,1,3
1,7,9,10.232,-0.939,4.458,2,1,3
1,7,10,5.241,-1.296,4.458,2,1,3
1,8,1,58.270,-2.569,4.458,2,1,3
1,8,2,32.144,-2.202,4.458,2,1,3
1,8,3,34.372,-2.661,4.458,2,1,3
1,8,4,2.249,-1.505,4.458,2,1,3
1,8,5,28.237,-1.410,4.458,2,1,3
1,8,6,14.783,-2.127,4.458,2,1,3
1,8,7,23.458,-1.350,4.458,2,1,3
1,8,8,1.632,-1.249,4.458,2,1,3
1,8,9,11.752,-2.281,4.458,2,1,3
1,8,10,59.503,-2.517,4.458,2,1,3
1,9,1,1.087,-1.213,4.458,1,1,1
