user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,28.234,-2.162,4.458,2,2,4
1,1,2,12.912,-1.194,4.458,2,2,4
1,1,3,3.595,-0.932,4.458,2,2,4
1,1,4,2.347,-0.464,4.458,2,2,4
1,1,5,1.190,-1.052,4.458,2,2,4
1,1,6,0.218,-0.579,4.458,2,2,4
1,1,7,11.444,-1.303,4.458,2,2,4
1,1,8,14.725,-1.689,4.458,2,2,4
1,1,9,9.422,-1.687,4.458,2,2,4
1,1,10,20.972,-0.962,4.458,2,2,4
1,2,1,46.362,-2.876,4.458,2,2,4
1,2,2,5.743,-1.422,4.458,2,2,4
1,2,3,45.031,-1.962,4.458,2,2,4
1,2,4,10.404,-1.100,4.458,2,2,4
1,2,5,10.368,-1.710,4.458,2,2,4
1,2,6,3.576,-2.072,4.458,2,2,4
1,2,7,29.521,-1.549,4.458,2,2,4
1,2,8,11.725,-1.306,4.458,2,2,4
1,2,9,4.289,-0.871,4.458,2,2,4
1,2,10,25.587,-1.858,4.458,2,2,4
1,3,1,5.758,-1.898,4.458,2,2,4
1,3,2,24.296,-1.490,4.458,2,2,4
1,3,3,10.370,-1.280,4.458,2,2,4
1,3,4,19.666,-3.360,4.458,2,2,4
1,3,5,49.038,-2.745,4.458,2,2,4
1,3,6,19.887,-2.851,4.458,2,2,4
1,3,7,22.245,-2.340,4.458,2,2,4
1,3,8,24.204,-1.686,4.458,2,2,4
1,3,9,1.471,-1.802,4.458,2,2,4
1,3,10,8.062,-1.404,4.458,2,2,4
1,4,1,20.349,-1.093,4.458,1,2,2
1,4,2,0.415,-0.727,4.458,1,2,2
1,4,3,4.071,-0.974,4.458,1,2,2
1,4,4,16.073,-2.579,4.458,1,2,2
1,4,5,5.180,-0.818,4.458,1,2,2
1,4,6,3.009,-1.200,4.458,1,2,2
1,4,7,10.536,-1.361,4.458,1,2,2
1,4,8,1.227,-1.275,4.458,1,2,2
1,4,9,60.205,-2.452,4.458,1,2,2
1,4,10,5.719,-1.086,4.458,1,2,2
1,5,1,23.277,-2.279,4.458,2,1,3
1,5,2,35.511,-2.631,4.458,2,1,3
1,5,3,1.057,-0.529,4.458,2,1,3
1,5,4,26.264,-1.455,4.458,2,1,3
1,5,5,12.607,-0.832,4.458,2,1,3
1,5,6,18.264,-1.581,4.458,2,1,3
1,5,7,3.174,-2.141,4.458,2,1,3
1,5,8,2.431,-1.046,4.458,2,1,3
1,5,9,41.929,-1.723,4.458,2,1,3
1,5,10,2.967,-0.822,4.458,2,1,3
1,6,1,1.326,-2.215,4.458,2,1,3
1,6,2,12.609,-1.209,4.458,2,1,3
1,6,3,6.311,-0.782,4.458,2,1,3
1,6,4,8.939,-1.353,4.458,2,1,3
1,6,5,2.255,-2.098,4.458,2,1,3
1,6,6,4.567,-2.364,4.458,2,1,3
1,6,7,6.780,-1.938,4.458,2,1,3
1,6,8,3.476,-1.419,4.458,2,1,3
1,6,9,11.858,-2.492,4.458,2,1,3
1,6,10,5.806,-0.880,4.458,2,1,3
1,7,1,75.814,-1.943,4.458,2,1,3
