user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,5.282,-3.053,4.458,2,2,4
1,1,2,1.842,-0.674,4.458,2,2,4
1,1,3,1.463,-0.432,4.458,2,2,4
1,1,4,0.863,-0.471,4.458,2,2,4
1,1,5,36.639,-1.929,4.458,2,2,4
1,1,6,4.635,-0.445,4.458,2,2,4
1,1,7,1.035,-1.611,4.458,2,2,4
1,1,8,24.130,-1.566,4.458,2,2,4
1,1,9,12.153,-1.965,4.458,2,2,4
1,1,10,10.007,-0.685,4.458,2,2,4
1,2,1,9.914,-1.209,4.458,2,2,4
1,2,2,4.232,-0.963,4.458,2,2,4
1,2,3,26.595,-1.765,4.458,2,2,4
1,2,4,6.177,-1.280,4.458,2,2,4
1,2,5,7.880,-1.012,4.458,2,2,4
1,2,6,9.068,-2.586,4.458,2,2,4
1,2,7,5.991,-1.976,4.458,2,2,4
1,2,8,9.324,-1.541,4.458,2,2,4
1,2,9,4.929,-0.953,4.458,2,2,4
1,2,10,11.844,-0.816,4.458,2,2,4
1,3,1,5.317,-2.041,4.458,2,2,4
1,3,2,4.761,-1.111,4.458,2,2,4
1,3,3,7.617,-1.623,4.458,2,2,4
1,3,4,7.550,-2.074,4.458,2,2,4
1,3,5,55.697,-1.843,4.458,2,2,4
1,3,6,25.244,-3.372,4.458,2,2,4
1,3,7,36.067,-3.285,4.458,2,2,4
1,3,8,5.631,-2.140,4.458,2,2,4
1,3,9,0.461,-1.865,4.458,2,2,4
1,3,10,7.776,-1.579,4.458,2,2,4
1,4,1,10.825,-1.681,4.458,1,2,2
1,4,2,4.961,-1.008,4.458,1,2,2
1,4,3,0.325,-0.430,4.458,1,2,2
1,4,4,4.463,-1.055,4.458,1,2,2
1,4,5,9.160,-0.945,4.458,1,2,2
1,4,6,6.989,-1.373,4.458,1,2,2
1,4,7,22.037,-2.520,4.458,1,2,2
1,4,8,25.322,-2.181,4.458,1,2,2
1,4,9,15.479,-2.167,4.458,1,2,2
1,4,10,4.510,-0.759,4.458,1,2,2
1,5,1,18.095,-3.286,4.458,2,1,3
1,5,2,41.496,-2.119,4.458,2,1,3
1,5,3,13.106,-1.307,4.458,2,1,3
1,5,4,0.613,-4.439,4.458,2,1,3
1,5,5,1.526,-0.382,4.458,2,1,3
1,5,6,9.070,-1.774,4.458,2,1,3
1,5,7,1.586,-4.010,4.458,2,1,3
1,5,8,1.310,-1.693,4.458,2,1,3
1,5,9,38.015,-1.864,4.458,2,1,3
1,5,10,10.210,-2.115,4.458,2,1,3
1,6,1,4.194,-1.416,4.458,2,1,3
1,6,2,1.264,-0.271,4.458,2,1,3
1,6,3,9.049,-1.826,4.458,2,1,3
1,6,4,0.581,-3.245,4.458,2,1,3
1,6,5,12.386,-1.536,4.458,2,1,3
1,6,6,5.369,-1.384,4.458,2,1,3
1,6,7,1.930,-1.261,4.458,2,1,3
1,6,8,8.054,-2.006,4.458,2,1,3
1,6,9,21.236,-1.306,4.458,2,1,3
1,6,10,5.935,-2.097,4.458,2,1,3
1,7,1,82.973,-1.813,4.458,2,1,3
1,7,2,33.865,-1.646,4.458,2,1,3
1,7,3,5.869,-1.270,4.458,2,1,3
1,7,4,2.164,-0.818,4.458,2,1,3
1,7,5,12.446,-1.451,4.458,2,1,3
1,7,6,4.762,-1.417,4.458,2,1,3
1,7,7,6.608,-0.670,4.458,2,1,3
1,7,8,4.017,-1.117,4.458,2,1,3
1,7,9,28.845,-2.596,4.458,2,1,3
1,7,10,5.021,-2.103,4.458,2,1,3
1,8,1,0.782,-2.223,4.458,2,1,3
1,8,2,34.779,-1.397,4.458,2,1,3
1,8,3,1.934,-1.026,4.458,2,1,3
1,8,4,4.236,-1.671,4.458,2,1,3
1,8,5,1.612,-0.873,4.458,2,1,3
1,8,6,4.327,-1.533,4.458,2,1,3
1,8,7,3.381,-1.376,4.458,2,1,3
1,8,8,6.297,-1.030,4.458,2,1,3
1,8,9,2.649,-0.792,4.458,2,1,3
1,8,10,29.992,-2.067,4.458,2,1,3
1,9,1,0.635,-1.272,4.458,1,1,1
1,9,2,7.517,-1.333,4.458,1,1,1
1,9,3,35.205,-1.818,4.458,1,1,1
1,9,4,18.846,-1.318,4.458,1,1,1
