user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,35.172,-1.971,4.458,2,2,4
1,1,2,34.056,-1.372,4.458,2,2,4
1,1,3,9.473,-1.773,4.458,2,2,4
1,1,4,4.335,-0.820,4.458,2,2,4
1,1,5,14.149,-2.220,4.458,2,2,4
1,1,6,45.805,-1.648,4.458,2,2,4
1,1,7,29.794,-2.573,4.458,2,2,4
1,1,8,0.879,-1.176,4.458,2,2,4
1,1,9,4.072,-1.026,4.458,2,2,4
1,1,10,17.448,-1.166,4.458,2,2,4
1,2,1,10.976,-3.450,4.458,2,2,4
1,2,2,6.964,-1.785,4.458,2,2,4
1,2,3,5.242,-1.924,4.458,2,2,4
1,2,4,0.402,-0.533,4.458,2,2,4
1,2,5,15.458,-1.497,4.458,2,2,4
1,2,6,25.592,-2.057,4.458,2,2,4
1,2,7,3.594,-1.053,4.458,2,2,4
1,2,8,18.092,-2.088,4.458,2,2,4
1,2,9,9.617,-0.965,4.458,2,2,4
1,2,10,5.312,-1.537,4.458,2,2,4
1,3,1,1.955,-1.811,4.458,2,2,4
1,3,2,2.368,-0.390,4.458,2,2,4
1,3,3,5.845,-0.834,4.458,2,2,4
1,3,4,1.831,-1.995,4.458,2,2,4
1,3,5,20.728,-1.719,4.458,2,2,4
1,3,6,18.619,-0.947,4.458,2,2,4
1,3,7,33.146,-2.452,4.458,2,2,4
1,3,8,28.929,-3.518,4.458,2,2,4
1,3,9,1.995,-0.514,4.458,2,2,4
1,3,10,1.704,-0.989,4.458,2,2,4
1,4,1,8.933,-1.249,4.458,1,2,2
1,4,2,14.019,-1.433,4.458,1,2,2
1,4,3,4.385,-1.685,4.458,1,2,2
1,4,4,13.058,-1.068,4.458,1,2,2
1,4,5,47.314,-2.307,4.458,1,2,2
1,4,6,5.881,-0.812,4.458,1,2,2
1,4,7,6.209,-1.172,4.458,1,2,2
1,4,8,2.556,-4.000,4.458,1,2,2
1,4,9,53.475,-2.289,4.458,1,2,2
1,4,10,18.777,-2.032,4.458,1,2,2
1,5,1,29.464,-3.559,4.458,2,1,3
1,5,2,47.355,-3.219,4.458,2,1,3
1,5,3,12.200,-1.868,4.458,2,1,3
1,5,4,8.836,-3.235,4.458,2,1,3
1,5,5,12.458,-0.970,4.458,2,1,3
1,5,6,7.030,-1.753,4.458,2,1,3
1,5,7,9.191,-1.702,4.458,2,1,3
1,5,8,12.250,-1.721,4.458,2,1,3
1,5,9,0.333,-0.384,4.458,2,1,3
1,5,10,0.423,-0.826,4.458,2,1,3
1,6,1,19.867,-2.057,4.458,2,1,3
1,6,2,0.607,-0.473,4.458,2,1,3
1,6,3,21.848,-1.578,4.458,2,1,3
1,6,4,2.127,-2.236,4.458,2,1,3
1,6,5,1.146,-0.523,4.458,2,1,3
