user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,17.638,-2.856,4.458,2,2,4
1,1,2,32.157,-1.557,4.458,2,2,4
1,1,3,3.986,-2.028,4.458,2,2,4
1,1,4,3.552,-0.797,4.458,2,2,4
1,1,5,13.604,-2.295,4.458,2,2,4
1,1,6,19.954,-0.940,4.458,2,2,4
1,1,7,0.238,-0.498,4.458,2,2,4
1,1,8,6.914,-2.683,4.458,2,2,4
1,1,9,31.215,-1.631,4.458,2,2,4
1,1,10,22.208,-1.783,4.458,2,2,4
1,2,1,1.238,-1.167,4.458,2,2,4
1,2,2,3.451,-1.100,4.458,2,2,4
1,2,3,45.376,-2.020,4.458,2,2,4
1,2,4,1.729,-1.206,4.458,2,2,4
1,2,5,25.820,-2.042,4.458,2,2,4
1,2,6,7.997,-2.924,4.458,2,2,4
1,2,7,1.557,-1.177,4.458,2,2,4
1,2,8,2.328,-0.658,4.458,2,2,4
1,2,9,10.279,-1.628,4.458,2,2,4
1,2,10,5.432,-0.793,4.458,2,2,4
1,3,1,56.938,-2.759,4.458,2,2,4
1,3,2,14.949,-2.086,4.458,2,2,4
1,3,3,9.577,-0.750,4.458,2,2,4
1,3,4,15.067,-2.980,4.458,2,2,4
1,3,5,3.179,-3.842,4.458,2,2,4
1,3,6,16.802,-1.637,4.458,2,2,4
1,3,7,50.589,-2.939,4.458,2,2,4
1,3,8,3.679,-2.647,4.458,2,2,4
1,3,9,18.217,-2.347,4.458,2,2,4
1,3,10,34.788,-2.173,4.458,2,2,4
1,4,1,23.471,-2.320,4.458,1,2,2
1,4,2,18.469,-1.473,4.458,1,2,2
1,4,3,5.028,-0.577,4.458,1,2,2
1,4,4,1.260,-0.989,4.458,1,2,2
1,4,5,5.120,-2.414,4.458,1,2,2
1,4,6,29.729,-1.587,4.458,1,2,2
1,4,7,0.638,-0.495,4.458,1,2,2
1,4,8,3.384,-2.638,4.458,1,2,2
1,4,9,69.867,-2.339,4.458,1,2,2
1,4,10,9.629,-0.628,4.458,1,2,2
1,5,1,25.799,-1.742,4.458,2,1,3
1,5,2,5.204,-2.333,4.458,2,1,3
1,5,3,0.635,-1.084,4.458,2,1,3
1,5,4,14.928,-3.638,4.458,2,1,3
1,5,5,35.929,-2.080,4.458,2,1,3
1,5,6,5.122,-1.583,4.458,2,1,3
1,5,7,24.653,-1.427,4.458,2,1,3
1,5,8,3.529,-1.028,4.458,2,1,3
1,5,9,15.982,-1.416,4.458,2,1,3
1,5,10,19.719,-1.479,4.458,2,1,3
1,6,1,11.962,-3.457,4.458,2,1,3
1,6,2,0.764,-0.429,4.458,2,1,3
1,6,3,10.811,-2.043,4.458,2,1,3
1,6,4,19.569,-2.670,4.458,2,1,3
1,6,5,10.052,-1.152,4.458,2,1,3
1,6,6,13.236,-2.389,4.458,2,1,3
1,6,7,4.282,-2.104,4.458,2,1,3
1,6,8,3.316,-2.974,4.458,2,1,3
1,6,9,21.049,-2.334,4.458,2,1,3
1,6,10,1.713,-0.867,4.458,2,1,3
1,7,1,64.113,-2.327,4.458,2,1,3
1,7,2,0.998,-0.254,4.458,2,1,3
1,7,3,1.314,-0.793,4.458,2,1,3
1,7,4,5.157,-2.320,4.458,2,1,3
1,7,5,25.883,-1.451,4.458,2,1,3
1,7,6,5.802,-0.821,4.458,2,1,3
1,7,7,19.103,-1.327,4.458,2,1,3
1,7,8,19.627,-3.178,4.458,2,1,3
1,7,9,19.331,-1.484,4.458,2,1,3
1,7,10,31.770,-1.713,4.458,2,1,3
1,8,1,43.236,-2.650,4.458,2,1,3
1,8,2,65.523,-2.342,4.458,2,1,3
1,8,3,34.338,-2.028,4.458,2,1,3
1,8,4,3.459,-1.458,4.458,2,1,3
1,8,5,18.116,-0.900,4.458,2,1,3
1,8,6,2.849,-2.916,4.458,2,1,3
1,8,7,52.883,-1.986,4.458,2,1,3
1,8,8,1.423,-1.369,4.458,2,1,3
1,8,9,5.463,-1.779,4.458,2,1,3
1,8,10,2.110,-1.103,4.458,2,1,3
1,9,1,3.596,-1.834,4.458,1,1,1
1,9,2,0.320,-2.921,4.458,1,1,1
1,9,3,67.902,-2.641,4.458,1,1,1
1,9,4,22.058,-2.136,4.458,1,1,1
1,9,5,37.524,-1.994,4.458,1,1,1
1,9,6,37.536,-2.123,4.458,1,1,1
1,9,7,7.339,-1.210,4.458,1,1,1
1,9,8,0.913,-1.604,4.458,1,1,1
1,9,9,9.622,-1.853,4.458,1,1,1
1,9,10,17.752,-2.044,4.458,1,1,1
1,10,1,9.589,-1.909,4.458,1,1,1
1,10,2,44.505,-2.227,4.458,1,1,1
1,10,3,11.648,-1.272,4.458,1,1,1
1,10,4,5.051,-1.313,4.458,1,1,1
1,10,5,1.586,-0.707,4.458,1,1,1
1,10,6,30.084,-1.561,4.458,1,1,1
1,10,7,19.264,-0.974,4.458,1,1,1
1,10,8,16.468,-1.159,4.458,1,1,1
1,10,9,2.174,-1.360,4.458,1,1,1
1,10,10,28.511,-2.243,4.458,1,1,1
1,11,1,14.922,-2.150,4.458,1,1,1
1,11,2,28.570,-2.556,4.458,1,1,1
1,11,3,47.830,-2.851,4.458,1,1,1
1,11,4,38.928,-2.521,4.458,1,1,1
1,11,5,11.977,-1.824,4.458,1,1,1
1,11,6,9.771,-1.682,4.458,1,1,1
1,11,7,3.200,-1.111,4.458,1,1,1
1,11,8,0.900,-1.144,4.458,1,1,1
1,11,9,6.701,-1.656,4.458,1,1,1
1,11,10,12.982,-2.377,4.458,1,1,1
1,12,1,23.996,-1.872,4.458,1,1,1
1,12,2,9.223,-1.226,4.458,1,1,1
1,12,3,6.802,-2.041,4.458,1,1,1
1,12,4,47.398,-2.442,4.458,1,1,1
1,12,5,57.638,-2.357,4.458,1,1,1
1,12,6,34.806,-1.889,4.458,1,1,1
1,12,7,0.095,-0.529,4.458,1,1,1
1,12,8,1.601,-0.749,4.458,1,1,1
1,12,9,11.290,-1.830,4.458,1,1,1
1,12,10,12.422,-1.514,4.458,1,1,1
1,13,1,26.424,-1.943,4.458,1,1,1
1,13,2,2.788,-1.332,4.458,1,1,1
1,13,3,24.804,-2.365,4.458,1,1,1
1,13,4,1.816,-0.554,4.458,1,1,1
1,13,5,16.223,-3.469,4.458,1,1,1
1,13,6,50.428,-3.166,4.458,1,1,1
1,13,7,0.996,-0.786,4.458,1,1,1
1,13,8,26.848,-2.186,4.458,1,1,1
1,13,9,13.681,-1.368,4.458,1,1,1
1,13,10,17.321,-1.497,4.458,1,1,1
1,14,1,4.041,-1.819,4.458,1,1,1
1,14,2,9.647,-1.436,4.458,1,1,1
1,14,3,4.603,-1.810,4.458,1,1,1
1,14,4,2.375,-2.990,4.458,1,1,1
1,14,5,47.903,-2.895,4.458,1,1,1
1,14,6,0.692,-2.366,4.458,1,1,1
1,14,7,31.823,-2.787,4.458,1,1,1
1,14,8,45.061,-2.022,4.458,1,1,1
1,14,9,37.555,-1.856,4.458,1,1,1
1,14,10,2.058,-2.570,4.458,1,1,1
1,15,1,5.961,-1.565,4.458,1,2,2
1,15,2,13.781,-1.122,4.458,1,2,2
1,15,3,0.734,-0.964,4.458,1,2,2
1,15,4,36.945,-2.996,4.458,1,2,2
1,15,5,34.257,-4.024,4.458,1,2,2
1,15,6,13.492,-1.714,4.458,1,2,2
1,15,7,3.274,-2.323,4.458,1,2,2
1,15,8,35.143,-2.324,4.458,1,2,2
1,15,9,7.214,-1.184,4.458,1,2,2
1,15,10,3.971,-1.492,4.458,1,2,2
1,16,1,2.903,-0.649,4.458,2,2,4
1,16,2,2.099,-1.671,4.458,2,2,4
1,16,3,12.618,-2.943,4.458,2,2,4
1,16,4,45.101,-3.053,4.458,2,2,4
1,16,5,24.555,-1.612,4.458,2,2,4
1,16,6,13.109,-1.491,4.458,2,2,4
1,16,7,5.485,-1.556,4.458,2,2,4
1,16,8,24.464,-2.452,4.458,2,2,4
1,16,9,23.074,-1.830,4.458,2,2,4
1,16,10,2.606,-2.391,4.458,2,2,4
1,17,1,2.316,-1.200,4.458,1,2,2
1,17,2,6.853,-2.296,4.458,1,2,2
1,17,3,38.814,-2.733,4.458,1,2,2
1,17,4,21.946,-1.825,4.458,1,2,2
1,17,5,11.508,-2.510,4.458,1,2,2
1,17,6,3.109,-1.032,4.458,1,2,2
1,17,7,0.379,-0.471,4.458,1,2,2
1,17,8,13.329,-2.053,4.458,1,2,2
1,17,9,10.609,-2.435,4.458,1,2,2
1,17,10,9.097,-2.894,4.458,1,2,2
1,18,1,21.074,-1.483,4.458,2,2,4
1,18,2,10.639,-1.486,4.458,2,2,4
1,18,3,1.320,-0.498,4.458,2,2,4
1,18,4,2.106,-1.555,4.458,2,2,4
1,18,5,2.777,-1.561,4.458,2,2,4
1,18,6,12.938,-2.975,4.458,2,2,4
1,18,7,0.401,-0.947,4.458,2,2,4
1,18,8,12.936,-2.441,4.458,2,2,4
1,18,9,7.912,-3.394,4.458,2,2,4
1,18,10,27.777,-5.228,4.458,2,2,4
1,19,1,50.148,-2.512,4.458,2,2,4
1,19,2,36.743,-2.304,4.458,2,2,4
1,19,3,1.636,-1.099,4.458,2,2,4
1,19,4,28.874,-1.402,4.458,2,2,4
1,19,5,6.214,-1.201,4.458,2,2,4
1,19,6,6.575,-1.961,4.458,2,2,4
1,19,7,1.126,-1.501,4.458,2,2,4
1,19,8,34.250,-1.604,4.458,2,2,4
1,19,9,4.063,-0.921,4.458,2,2,4
1,19,10,0.239,-0.688,4.458,2,2,4
1,20,1,34.275,-2.085,4.458,2,2,4
1,20,2,9.108,-1.209,4.458,2,2,4
1,20,3,1.668,-0.635,4.458,2,2,4
1,20,4,6.964,-1.327,4.458,2,2,4
1,20,5,25.669,-1.247,4.458,2,2,4
1,20,6,16.509,-2.974,4.458,2,2,4
1,20,7,0.964,-4.220,4.458,2,2,4
1,20,8,13.127,-2.102,4.458,2,2,4
1,20,9,13.689,-3.268,4.458,2,2,4
1,20,10,42.887,-2.379,4.458,2,2,4
1,21,1,1.299,-1.084,4.458,2,2,4
1,21,2,12.261,-1.638,4.458,2,2,4
1,21,3,3.049,-0.898,4.458,2,2,4
1,21,4,3.077,-1.243,4.458,2,2,4
1,21,5,1.528,-1.233,4.458,2,2,4
1,21,6,35.297,-1.663,4.458,2,2,4
1,21,7,13.169,-2.141,4.458,2,2,4
1,21,8,7.858,-2.530,4.458,2,2,4
1,21,9,4.538,-0.923,4.458,2,2,4
1,21,10,12.867,-1.574,4.458,2,2,4
1,22,1,22.042,-3.144,4.458,2,1,3
1,22,2,18.036,-2.581,4.458,2,1,3
1,22,3,8.474,-1.132,4.458,2,1,3
1,22,4,20.553,-2.309,4.458,2,1,3
1,22,5,9.455,-1.466,4.458,2,1,3
1,22,6,7.815,-1.579,4.458,2,1,3
1,22,7,10.288,-0.692,4.458,2,1,3
1,22,8,12.832,-1.325,4.458,2,1,3
1,22,9,5.978,-0.804,4.458,2,1,3
1,22,10,5.835,-1.250,4.458,2,1,3
1,23,1,12.903,-2.468,4.458,2,1,3
1,23,2,1.059,-0.545,4.458,2,1,3
1,23,3,14.009,-3.271,4.458,2,1,3
1,23,4,21.951,-1.682,4.458,2,1,3
1,23,5,4.682,-1.308,4.458,2,1,3
1,23,6,3.514,-1.469,4.458,2,1,3
1,23,7,14.171,-2.008,4.458,2,1,3
1,23,8,1.675,-0.879,4.458,2,1,3
1,23,9,3.772,-1.433,4.458,2,1,3
1,23,10,13.085,-1.977,4.458,2,1,3
1,24,1,32.561,-1.603,4.458,2,2,4
1,24,2,0.961,-1.096,4.458,2,2,4
1,24,3,7.184,-0.695,4.458,2,2,4
1,24,4,4.713,-0.685,4.458,2,2,4
1,24,5,6.904,-2.140,4.458,2,2,4
1,24,6,27.073,-1.393,4.458,2,2,4
1,24,7,30.500,-1.447,4.458,2,2,4
1,24,8,15.410,-1.184,4.458,2,2,4
1,24,9,13.833,-2.149,4.458,2,2,4
1,24,10,69.432,-2.409,4.458,2,2,4
1,25,1,37.379,-2.325,4.458,2,2,4
1,25,2,5.266,-0.721,4.458,2,2,4
1,25,3,2.648,-2.070,4.458,2,2,4
1,25,4,6.882,-2.306,4.458,2,2,4
1,25,5,55.681,-2.999,4.458,2,2,4
1,25,6,42.712,-2.232,4.458,2,2,4
1,25,7,3.198,-3.278,4.458,2,2,4
1,25,8,68.494,-2.964,4.458,2,2,4
1,25,9,10.331,-1.974,4.458,2,2,4
1,25,10,48.054,-2.029,4.458,2,2,4
1,26,1,30.105,-1.588,4.458,2,2,4
1,26,2,8.651,-1.551,4.458,2,2,4
1,26,3,5.251,-1.192,4.458,2,2,4
1,26,4,24.188,-1.305,4.458,2,2,4
1,26,5,4.088,-0.956,4.458,2,2,4
1,26,6,6.022,-2.204,4.458,2,2,4
1,26,7,9.560,-3.290,4.458,2,2,4
1,26,8,0.685,-1.869,4.458,2,2,4
1,26,9,4.306,-2.205,4.458,2,2,4
1,26,10,2.422,-2.318,4.458,2,2,4
1,27,1,4.090,-1.952,4.458,2,2,4
1,27,2,18.250,-2.045,4.458,2,2,4
1,27,3,15.932,-1.131,4.458,2,2,4
1,27,4,0.057,-1.498,4.458,2,2,4
1,27,5,10.586,-0.992,4.458,2,2,4
1,27,6,2.775,-0.495,4.458,2,2,4
1,27,7,5.804,-1.453,4.458,2,2,4
1,27,8,20.058,-1.087,4.458,2,2,4
1,27,9,1.009,-0.815,4.458,2,2,4
1,27,10,8.197,-3.349,4.458,2,2,4
1,28,1,47.624,-2.044,4.458,1,1,1
1,28,2,4.215,-0.585,4.458,1,1,1
1,28,3,2.512,-1.603,4.458,1,1,1
1,28,4,11.992,-1.208,4.458,1,1,1
1,28,5,4.911,-1.530,4.458,1,1,1
1,28,6,46.282,-2.192,4.458,1,1,1
1,28,7,11.632,-1.569,4.458,1,1,1
1,28,8,40.938,-1.826,4.458,1,1,1
1,28,9,0.449,-1.079,4.458,1,1,1
1,28,10,2.000,-0.882,4.458,1,1,1
1,29,1,31.140,-2.364,4.458,1,1,1
1,29,2,10.663,-1.629,4.458,1,1,1
1,29,3,8.257,-2.404,4.458,1,1,1
1,29,4,4.614,-1.683,4.458,1,1,1
1,29,5,37.661,-2.262,4.458,1,1,1
1,29,6,6.358,-1.991,4.458,1,1,1
1,29,7,4.038,-1.222,4.458,1,1,1
1,29,8,6.746,-0.919,4.458,1,1,1
1,29,9,20.548,-2.159,4.458,1,1,1
1,29,10,18.827,-2.433,4.458,1,1,1
1,30,1,2.883,-1.571,4.458,1,1,1
1,30,2,33.506,-2.031,4.458,1,1,1
1,30,3,0.758,-1.958,4.458,1,1,1
1,30,4,14.565,-1.934,4.458,1,1,1
1,30,5,27.752,-3.586,4.458,1,1,1
1,30,6,21.621,-2.244,4.458,1,1,1
1,30,7,6.422,-1.653,4.458,1,1,1
1,30,8,0.866,-1.419,4.458,1,1,1
1,30,9,32.440,-1.636,4.458,1,1,1
1,30,10,7.994,-1.628,4.458,1,1,1
1,31,1,24.703,-1.407,4.458,1,2,2
1,31,2,15.003,-1.939,4.458,1,2,2
1,31,3,8.264,-2.400,4.458,1,2,2
1,31,4,4.959,-1.171,4.458,1,2,2
1,31,5,7.284,-0.721,4.458,1,2,2
1,31,6,8.908,-1.803,4.458,1,2,2
1,31,7,20.044,-1.743,4.458,1,2,2
1,31,8,5.255,-1.081,4.458,1,2,2
1,31,9,12.182,-1.555,4.458,1,2,2
1,31,10,26.396,-3.502,4.458,1,2,2
1,32,1,0.343,-0.928,4.458,1,2,2
1,32,2,13.081,-1.053,4.458,1,2,2
1,32,3,0.578,-0.507,4.458,1,2,2
1,32,4,10.731,-1.024,4.458,1,2,2
1,32,5,7.974,-1.524,4.458,1,2,2
1,32,6,5.752,-1.679,4.458,1,2,2
1,32,7,32.713,-1.343,4.458,1,2,2
1,32,8,6.656,-1.184,4.458,1,2,2
1,32,9,1.386,-2.561,4.458,1,2,2
1,32,10,23.969,-1.743,4.458,1,2,2
1,33,1,3.636,-1.051,4.458,1,1,1
1,33,2,4.234,-1.678,4.458,1,1,1
1,33,3,11.317,-1.093,4.458,1,1,1
1,33,4,18.585,-1.964,4.458,1,1,1
1,33,5,22.464,-2.098,4.458,1,1,1
1,33,6,5.148,-1.796,4.458,1,1,1
1,33,7,2.856,-1.947,4.458,1,1,1
1,33,8,50.122,-2.042,4.458,1,1,1
1,33,9,24.004,-1.923,4.458,1,1,1
1,33,10,24.991,-2.280,4.458,1,1,1
1,34,1,15.480,-2.505,4.458,1,2,2
1,34,2,7.189,-2.736,4.458,1,2,2
1,34,3,2.733,-2.834,4.458,1,2,2
1,34,4,7.912,-1.975,4.458,1,2,2
1,34,5,1.116,-1.231,4.458,1,2,2
1,34,6,3.431,-1.649,4.458,1,2,2
1,34,7,6.775,-1.444,4.458,1,2,2
1,34,8,9.542,-1.575,4.458,1,2,2
1,34,9,17.485,-4.195,4.458,1,2,2
1,34,10,52.349,-1.642,4.458,1,2,2
1,35,1,4.339,-2.043,4.458,1,2,2
1,35,2,1.643,-0.521,4.458,1,2,2
1,35,3,20.346,-1.409,4.458,1,2,2
1,35,4,5.845,-1.180,4.458,1,2,2
1,35,5,9.558,-0.641,4.458,1,2,2
1,35,6,13.376,-1.926,4.458,1,2,2
1,35,7,28.793,-2.650,4.458,1,2,2
1,35,8,1.029,-2.255,4.458,1,2,2
1,35,9,16.941,-1.893,4.458,1,2,2
1,35,10,23.883,-1.294,4.458,1,2,2
1,36,1,11.680,-2.234,4.458,1,2,2
1,36,2,40.740,-1.949,4.458,1,2,2
1,36,3,2.632,-1.012,4.458,1,2,2
1,36,4,35.994,-2.943,4.458,1,2,2
1,36,5,18.998,-2.619,4.458,1,2,2
1,36,6,19.372,-2.801,4.458,1,2,2
1,36,7,0.679,-2.388,4.458,1,2,2
1,36,8,0.355,-1.524,4.458,1,2,2
1,36,9,47.000,-2.274,4.458,1,2,2
1,36,10,6.821,-2.195,4.458,1,2,2
1,37,1,27.554,-2.799,4.458,1,2,2
1,37,2,6.181,-1.668,4.458,1,2,2
1,37,3,29.096,-1.816,4.458,1,2,2
1,37,4,3.530,-0.772,4.458,1,2,2
1,37,5,11.704,-2.339,4.458,1,2,2
1,37,6,18.792,-1.223,4.458,1,2,2
1,37,7,22.482,-1.676,4.458,1,2,2
1,37,8,19.476,-2.886,4.458,1,2,2
1,37,9,1.615,-3.493,4.458,1,2,2
1,37,10,46.114,-1.973,4.458,1,2,2
1,38,1,4.050,-1.372,4.458,1,2,2
1,38,2,0.087,-0.874,4.458,1,2,2
1,38,3,1.215,-0.461,4.458,1,2,2
1,38,4,2.257,-1.781,4.458,1,2,2
1,38,5,17.915,-1.955,4.458,1,2,2
1,38,6,29.209,-1.816,4.458,1,2,2
1,38,7,11.509,-1.443,4.458,1,2,2
1,38,8,3.813,-1.954,4.458,1,2,2
1,38,9,1.647,-1.115,4.458,1,2,2
1,38,10,2.867,-1.338,4.458,1,2,2
1,39,1,42.967,-1.452,4.458,1,2,2
1,39,2,0.315,-0.704,4.458,1,2,2
1,39,3,13.688,-0.883,4.458,1,2,2
1,39,4,6.323,-0.689,4.458,1,2,2
1,39,5,2.994,-1.479,4.458,1,2,2
1,39,6,9.681,-1.774,4.458,1,2,2
1,39,7,7.669,-1.879,4.458,1,2,2
1,39,8,23.750,-1.581,4.458,1,2,2
1,39,9,24.398,-3.219,4.458,1,2,2
1,39,10,9.029,-4.647,4.458,1,2,2
1,40,1,33.085,-2.257,4.458,2,2,4
1,40,2,26.019,-1.481,4.458,2,2,4
1,40,3,9.146,-0.489,4.458,2,2,4
1,40,4,5.892,-1.142,4.458,2,2,4
1,40,5,68.820,-2.082,4.458,2,2,4
1,40,6,12.713,-1.351,4.458,2,2,4
1,40,7,10.076,-1.498,4.458,2,2,4
1,40,8,9.544,-0.799,4.458,2,2,4
1,40,9,20.171,-3.277,4.458,2,2,4
1,40,10,2.070,-3.461,4.458,2,2,4
1,1,1,0.460,-0.584,4.458,2,2,4
1,1,2,10.663,-1.160,4.458,2,2,4
1,1,3,8.966,-2.153,4.458,2,2,4
1,1,4,61.797,-3.348,4.458,2,2,4
1,1,5,9.279,-1.461,4.458,2,2,4
1,1,6,40.407,-1.705,4.458,2,2,4
1,1,7,16.969,-2.078,4.458,2,2,4
1,1,8,15.436,-0.810,4.458,2,2,4
1,1,9,22.641,-2.292,4.458,2,2,4
1,1,10,1.915,-1.458,4.458,2,2,4
1,2,1,66.695,-2.434,4.458,2,2,4
1,2,2,10.512,-1.334,4.458,2,2,4
1,2,3,1.822,-2.277,4.458,2,2,4
1,2,4,5.528,-1.046,4.458,2,2,4
1,2,5,3.939,-3.518,4.458,2,2,4
1,2,6,19.214,-1.283,4.458,2,2,4
1,2,7,0.080,-0.967,4.458,2,2,4
1,2,8,1.987,-1.273,4.458,2,2,4
1,2,9,21.837,-1.687,4.458,2,2,4
1,2,10,1.506,-0.913,4.458,2,2,4
1,3,1,21.067,-1.492,4.458,2,2,4
1,3,2,29.778,-2.242,4.458,2,2,4
1,3,3,45.507,-1.968,4.458,2,2,4
1,3,4,18.650,-3.069,4.458,2,2,4
1,3,5,13.522,-1.226,4.458,2,2,4
1,3,6,59.393,-2.077,4.458,2,2,4
1,3,7,30.672,-9.689,4.458,2,2,4
1,3,8,0.981,-1.546,4.458,2,2,4
1,3,9,0.459,-0.508,4.458,2,2,4
1,3,10,46.813,-7.325,4.458,2,2,4
1,4,1,4.417,-0.645,4.458,2,1,3
1,4,2,0.816,-0.552,4.458,2,1,3
1,4,3,6.236,-1.619,4.458,2,1,3
1,4,4,5.505,-2.468,4.458,2,1,3
1,4,5,12.547,-1.044,4.458,2,1,3
1,4,6,19.544,-1.616,4.458,2,1,3
1,4,7,1.982,-0.563,4.458,2,1,3
1,4,8,6.416,-1.362,4.458,2,1,3
1,4,9,12.818,-7.559,4.458,2,1,3
1,4,10,6.527,-1.782,4.458,2,1,3
1,5,1,9.231,-3.507,4.458,2,1,3
1,5,2,23.223,-6.199,4.458,2,1,3
1,5,3,34.415,-2.343,4.458,2,1,3
1,5,4,4.395,-0.985,4.458,2,1,3
1,5,5,3.544,-1.880,4.458,2,1,3
1,5,6,1.471,-0.357,4.458,2,1,3
1,5,7,13.508,-3.525,4.458,2,1,3
1,5,8,3.814,-0.762,4.458,2,1,3
1,5,9,1.698,-0.606,4.458,2,1,3
1,5,10,42.924,-7.319,4.458,2,1,3
1,6,1,32.660,-4.724,4.458,2,1,1
1,6,2,27.871,-2.216,4.458,2,1,1
1,6,3,22.060,-2.086,4.458,2,1,1
1,6,4,11.222,-1.858,4.458,2,1,1
1,6,5,3.280,-0.756,4.458,2,1,1
1,6,6,9.409,-1.996,4.458,2,1,1
1,6,7,8.718,-1.400,4.458,2,1,1
1,6,8,0.647,-0.344,4.458,2,1,1
1,6,9,1.941,-1.071,4.458,2,1,1
1,6,10,0.437,-6.213,4.458,2,1,1
1,7,1,2.678,-0.582,4.458,1,1,1
1,7,2,15.355,-10.054,4.458,1,1,1
1,7,3,81.629,-2.081,4.458,1,1,1
1,7,4,10.452,-6.298,4.458,1,1,1
1,7,5,46.106,-2.899,4.458,1,1,1
1,7,6,0.021,-0.598,4.458,1,1,1
1,7,7,1.725,-0.833,4.458,1,1,1
1,7,8,0.734,-0.861,4.458,1,1,1
1,7,9,5.913,-1.385,4.458,1,1,1
1,7,10,29.450,-5.385,4.458,1,1,1
1,8,1,2.503,-1.918,4.458,2,2,4
1,8,2,1.366,-0.283,4.458,2,2,4
1,8,3,2.762,-0.529,4.458,2,2,4
1,8,4,20.960,-1.545,4.458,2,2,4
1,8,5,2.657,-1.650,4.458,2,2,4
1,8,6,0.236,-0.495,4.458,2,2,4
1,8,7,6.867,-2.230,4.458,2,2,4
1,8,8,27.907,-3.726,4.458,2,2,4
1,8,9,0.965,-0.351,4.458,2,2,4
1,8,10,45.899,-7.372,4.458,2,2,4
