user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,23.967,-2.525,4.458,2,2,4
1,1,2,37.092,-1.313,4.458,2,2,4
1,1,3,15.387,-2.528,4.458,2,2,4
1,1,4,38.604,-3.175,4.458,2,2,4
1,1,5,17.087,-3.395,4.458,2,2,4
1,1,6,37.313,-1.546,4.458,2,2,4
1,1,7,26.392,-0.967,4.458,2,2,4
1,1,8,3.653,-2.326,4.458,2,2,4
1,1,9,3.071,-1.398,4.458,2,2,4
1,1,10,1.955,-1.025,4.458,2,2,4
1,2,1,3.198,-1.387,4.458,2,2,4
1,2,2,12.575,-1.595,4.458,2,2,4
1,2,3,4.341,-0.743,4.458,2,2,4
1,2,4,10.122,-1.051,4.458,2,2,4
1,2,5,22.722,-1.436,4.458,2,2,4
1,2,6,41.586,-3.632,4.458,2,2,4
1,2,7,38.512,-2.961,4.458,2,2,4
1,2,8,0.226,-0.411,4.458,2,2,4
1,2,9,0.665,-0.539,4.458,2,2,4
1,2,10,8.754,-1.269,4.458,2,2,4
1,3,1,9.342,-1.645,4.458,2,2,4
1,3,2,20.377,-0.853,4.458,2,2,4
1,3,3,11.482,-1.045,4.458,2,2,4
1,3,4,2.035,-1.589,4.458,2,2,4
1,3,5,26.935,-1.030,4.458,2,2,4
1,3,6,9.327,-2.651,4.458,2,2,4
1,3,7,28.482,-1.804,4.458,2,2,4
1,3,8,23.174,-3.878,4.458,2,2,4
1,3,9,0.915,-0.406,4.458,2,2,4
1,3,10,19.337,-2.554,4.458,2,2,4
1,4,1,3.686,-0.661,4.458,1,2,2
1,4,2,17.596,-1.104,4.458,1,2,2
1,4,3,19.378,-1.697,4.458,1,2,2
1,4,4,8.536,-2.158,4.458,1,2,2
1,4,5,60.406,-2.383,4.458,1,2,2
1,4,6,14.258,-2.284,4.458,1,2,2
1,4,7,4.838,-2.678,4.458,1,2,2
1,4,8,7.727,-0.579,4.458,1,2,2
1,4,9,13.604,-1.548,4.458,1,2,2
1,4,10,26.467,-2.967,4.458,1,2,2
1,5,1,8.792,-0.928,4.458,2,1,3
1,5,2,37.309,-1.864,4.458,2,1,3
1,5,3,2.229,-1.529,4.458,2,1,3
1,5,4,1.993,-1.098,4.458,2,1,3
1,5,5,9.904,-3.865,4.458,2,1,3
1,5,6,30.389,-1.550,4.458,2,1,3
1,5,7,3.657,-1.032,4.458,2,1,3
1,5,8,2.539,-1.249,4.458,2,1,3
1,5,9,25.281,-1.070,4.458,2,1,3
1,5,10,5.130,-1.210,4.458,2,1,3
1,6,1,6.829,-0.930,4.458,2,1,3
1,6,2,2.741,-0.901,4.458,2,1,3
1,6,3,0.435,-0.911,4.458,2,1,3
1,6,4,12.073,-1.162,4.458,2,1,3
1,6,5,25.825,-1.711,4.458,2,1,3
1,6,6,32.517,-2.199,4.458,2,1,3
1,6,7,6.730,-0.705,4.458,2,1,3
1,6,8,5.421,-2.109,4.458,2,1,3
1,6,9,7.751,-0.966,4.458,2,1,3
1,6,10,15.603,-1.799,4.458,2,1,3
1,7,1,4.352,-2.842,4.458,2,1,3
1,7,2,2.250,-0.923,4.458,2,1,3
1,7,3,18.208,-1.143,4.458,2,1,3
1,7,4,4.755,-1.379,4.458,2,1,3
1,7,5,4.146,-2.912,4.458,2,1,3
1,7,6,1.069,-1.670,4.458,2,1,3
1,7,7,10.060,-1.108,4.458,2,1,3
1,7,8,17.344,-3.010,4.458,2,1,3
1,7,9,17.511,-1.905,4.458,2,1,3
1,7,10,10.302,-1.343,4.458,2,1,3
1,8,1,60.764,-2.194,4.458,2,1,3
1,8,2,5.134,-1.343,4.458,2,1,3
1,8,3,6.070,-0.764,4.458,2,1,3
1,8,4,2.772,-0.531,4.458,2,1,3
1,8,5,9.637,-1.442,4.458,2,1,3
1,8,6,2.250,-3.638,4.458,2,1,3
1,8,7,4.159,-0.768,4.458,2,1,3
1,8,8,9.518,-1.743,4.458,2,1,3
1,8,9,2.359,-1.578,4.458,2,1,3
1,8,10,39.440,-2.219,4.458,2,1,3
1,9,1,56.002,-2.222,4.458,1,1,1
1,9,2,9.751,-1.524,4.458,1,1,1
1,9,3,11.298,-2.434,4.458,1,1,1
1,9,4,7.998,-2.609,4.458,1,1,1
1,9,5,23.728,-1.550,4.458,1,1,1
1,9,6,0.950,-1.553,4.458,1,1,1
1,9,7,22.663,-2.200,4.458,1,1,1
1,9,8,28.591,-3.234,4.458,1,1,1
1,9,9,11.104,-1.758,4.458,1,1,1
1,9,10,3.891,-1.632,4.458,1,1,1
1,10,1,0.828,-1.101,4.458,1,1,1
1,10,2,2.926,-1.349,4.458,1,1,1
1,10,3,11.097,-2.023,4.458,1,1,1
1,10,4,31.384,-2.632,4.458,1,1,1
1,10,5,14.694,-1.682,4.458,1,1,1
1,10,6,34.975,-1.780,4.458,1,1,1
1,10,7,4.889,-0.608,4.458,1,1,1
1,10,8,1.385,-0.849,4.458,1,1,1
1,10,9,20.782,-1.623,4.458,1,1,1
1,10,10,1.236,-2.969,4.458,1,1,1
1,11,1,1.665,-0.988,4.458,1,1,1
1,11,2,12.907,-1.807,4.458,1,1,1
1,11,3,7.868,-1.745,4.458,1,1,1
1,11,4,3.201,-0.958,4.458,1,1,1
1,11,5,15.302,-1.169,4.458,1,1,1
1,11,6,4.408,-2.881,4.458,1,1,1
1,11,7,40.864,-1.724,4.458,1,1,1
1,11,8,0.111,-0.553,4.458,1,1,1
1,11,9,31.750,-1.556,4.458,1,1,1
1,11,10,13.010,-0.983,4.458,1,1,1
1,12,1,32.145,-2.348,4.458,1,1,1
1,12,2,2.989,-1.795,4.458,1,1,1
1,12,3,17.503,-1.287,4.458,1,1,1
1,12,4,23.006,-1.318,4.458,1,1,1
1,12,5,14.281,-1.694,4.458,1,1,1
1,12,6,32.460,-2.383,4.458,1,1,1
1,12,7,7.608,-0.896,4.458,1,1,1
1,12,8,0.502,-0.739,4.458,1,1,1
1,12,9,22.098,-1.442,4.458,1,1,1
1,12,10,1.018,-0.709,4.458,1,1,1
1,13,1,2.155,-0.810,4.458,1,1,1
1,13,2,0.128,-2.111,4.458,1,1,1
1,13,3,25.211,-1.755,4.458,1,1,1
1,13,4,12.581,-1.397,4.458,1,1,1
1,13,5,1.274,-0.511,4.458,1,1,1
1,13,6,9.943,-1.836,4.458,1,1,1
1,13,7,11.715,-1.324,4.458,1,1,1
1,13,8,0.110,-0.697,4.458,1,1,1
1,13,9,2.920,-1.033,4.458,1,1,1
1,13,10,29.000,-1.895,4.458,1,1,1
1,14,1,2.731,-1.007,4.458,1,1,1
1,14,2,4.561,-0.742,4.458,1,1,1
1,14,3,28.304,-2.402,4.458,1,1,1
1,14,4,4.406,-2.340,4.458,1,1,1
1,14,5,4.429,-1.541,4.458,1,1,1
1,14,6,6.980,-1.492,4.458,1,1,1
1,14,7,15.153,-2.122,4.458,1,1,1
1,14,8,21.730,-2.121,4.458,1,1,1
1,14,9,19.315,-1.467,4.458,1,1,1
1,14,10,6.237,-1.792,4.458,1,1,1
1,15,1,48.769,-1.785,4.458,1,2,2
1,15,2,11.949,-1.821,4.458,1,2,2
1,15,3,6.680,-1.036,4.458,1,2,2
1,15,4,14.292,-1.329,4.458,1,2,2
1,15,5,21.488,-1.996,4.458,1,2,2
1,15,6,40.396,-1.848,4.458,1,2,2
1,15,7,9.462,-1.448,4.458,1,2,2
1,15,8,1.903,-0.971,4.458,1,2,2
1,15,9,30.445,-1.943,4.458,1,2,2
1,15,10,8.506,-1.940,4.458,1,2,2
1,16,1,2.631,-1.255,4.458,2,2,4
1,16,2,16.406,-1.130,4.458,2,2,4
1,16,3,4.285,-0.982,4.458,2,2,4
1,16,4,2.945,-2.542,4.458,2,2,4
1,16,5,35.882,-1.873,4.458,2,2,4
1,16,6,11.284,-0.886,4.458,2,2,4
1,16,7,3.936,-1.139,4.458,2,2,4
1,16,8,13.378,-2.326,4.458,2,2,4
1,16,9,39.960,-1.731,4.458,2,2,4
1,16,10,4.733,-0.859,4.458,2,2,4
1,17,1,7.696,-0.881,4.458,1,2,2
1,17,2,11.811,-1.632,4.458,1,2,2
1,17,3,8.622,-1.502,4.458,1,2,2
1,17,4,14.677,-2.335,4.458,1,2,2
1,17,5,12.600,-1.751,4.458,1,2,2
1,17,6,32.627,-2.310,4.458,1,2,2
1,17,7,4.125,-1.916,4.458,1,2,2
1,17,8,31.612,-1.627,4.458,1,2,2
1,17,9,28.879,-2.214,4.458,1,2,2
1,17,10,28.267,-1.834,4.458,1,2,2
1,18,1,6.269,-2.281,4.458,2,2,4
1,18,2,5.176,-0.402,4.458,2,2,4
1,18,3,32.824,-2.422,4.458,2,2,4
1,18,4,2.126,-1.599,4.458,2,2,4
1,18,5,11.106,-1.433,4.458,2,2,4
1,18,6,8.157,-1.119,4.458,2,2,4
1,18,7,20.655,-3.259,4.458,2,2,4
1,18,8,51.063,-2.696,4.458,2,2,4
1,18,9,3.805,-1.504,4.458,2,2,4
1,18,10,7.659,-0.660,4.458,2,2,4
1,19,1,22.819,-1.627,4.458,2,2,4
1,19,2,21.431,-1.909,4.458,2,2,4
1,19,3,8.950,-1.430,4.458,2,2,4
1,19,4,5.103,-1.034,4.458,2,2,4
1,19,5,8.792,-1.510,4.458,2,2,4
1,19,6,0.208,-0.467,4.458,2,2,4
1,19,7,17.422,-1.176,4.458,2,2,4
1,19,8,7.564,-0.890,4.458,2,2,4
1,19,9,0.200,-0.793,4.458,2,2,4
1,19,10,1.299,-0.759,4.458,2,2,4
1,20,1,31.176,-3.372,4.458,2,2,4
1,20,2,7.834,-1.591,4.458,2,2,4
1,20,3,4.519,-1.132,4.458,2,2,4
1,20,4,22.081,-1.216,4.458,2,2,4
1,20,5,10.263,-0.754,4.458,2,2,4
1,20,6,2.109,-1.738,4.458,2,2,4
1,20,7,25.208,-1.136,4.458,2,2,4
1,20,8,9.211,-2.320,4.458,2,2,4
