user,video,wavesegment,energy,entropy,sd,valence,arousal,combined
1,1,1,29.482,-2.612,4.458,2,2,4
1,1,2,0.344,-0.261,4.458,2,2,4
1,1,3,4.049,-1.710,4.458,2,2,4
1,1,4,1.035,-0.401,4.458,2,2,4
1,1,5,4.172,-1.115,4.458,2,2,4
1,1,6,5.266,-0.662,4.458,2,2,4
1,1,7,3.060,-0.446,4.458,2,2,4
1,1,8,14.933,-1.663,4.458,2,2,4
1,1,9,4.760,-1.052,4.458,2,2,4
1,1,10,3.039,-1.101,4.458,2,2,4
1,2,1,30.462,-2.130,4.458,2,2,4
1,2,2,9.650,-2.306,4.458,2,2,4
1,2,3,52.880,-2.783,4.458,2,2,4
1,2,4,17.740,-1.787,4.458,2,2,4
1,2,5,13.209,-2.127,4.458,2,2,4
1,2,6,7.620,-1.797,4.458,2,2,4
1,2,7,9.020,-1.595,4.458,2,2,4
1,2,8,0.899,-0.523,4.458,2,2,4
1,2,9,28.079,-1.995,4.458,2,2,4
1,2,10,1.764,-0.936,4.458,2,2,4
1,3,1,20.213,-1.490,4.458,2,2,4
1,3,2,7.278,-1.937,4.458,2,2,4
1,3,3,22.691,-2.320,4.458,2,2,4
1,3,4,10.830,-2.867,4.458,2,2,4
1,3,5,9.197,-2.435,4.458,2,2,4
1,3,6,10.992,-1.457,4.458,2,2,4
1,3,7,8.632,-2.264,4.458,2,2,4
1,3,8,6.407,-1.239,4.458,2,2,4
1,3,9,9.115,-0.842,4.458,2,2,4
1,3,10,43.022,-3.409,4.458,2,2,4
1,4,1,30.975,-1.667,4.458,1,2,2
1,4,2,13.283,-1.149,4.458,1,2,2
1,4,3,11.386,-1.338,4.458,1,2,2
1,4,4,9.267,-1.300,4.458,1,2,2
1,4,5,9.528,-2.912,4.458,1,2,2
1,4,6,18.562,-1.821,4.458,1,2,2
1,4,7,9.445,-2.479,4.458,1,2,2
1,4,8,6.726,-1.028,4.458,1,2,2
1,4,9,9.495,-1.888,4.458,1,2,2
1,4,10,23.144,-1.318,4.458,1,2,2
